RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
259,15750803,Jess,693,France,Female,30,6,127992.25,1,1,1,50457.2,0
264,15673693,Reppert,682,France,Female,26,0,110654.02,1,0,1,111879.21,0
273,15796505,Boyle,811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0
276,15758685,Dubinina,706,Spain,Female,37,7,0.0,2,1,1,110899.3,0
285,15708608,Wallwork,799,France,Female,22,8,174185.98,2,0,1,192633.85,0
289,15727556,O'Donnell,744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0
297,15774510,Tien,714,France,Female,31,4,125169.26,1,1,1,106636.89,0
304,15624188,Chiu,712,France,Female,33,6,0.0,2,1,1,190686.16,0
311,15712287,Pokrovskii,652,France,Female,80,4,0.0,2,1,1,188603.07,0
321,15810834,Gordon,525,Spain,Female,57,2,145965.33,1,1,1,64448.36,0
322,15678910,Ts'ai,680,France,Female,30,8,141441.75,1,1,1,16278.97,0
337,15740476,Tsao,659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0
343,15681081,Marrero,545,Spain,Female,47,5,0.0,2,1,1,38970.14,0
349,15735203,Seleznyov,654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0
355,15625461,Amos,613,France,Female,45,1,187841.99,2,1,1,147224.27,0
357,15611759,Simmons,850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0
363,15706365,Bianchi,648,France,Female,50,9,102535.57,1,1,1,189543.19,0
366,15613085,Ibrahimova,628,Spain,Female,33,3,0.0,1,1,1,188193.25,0
368,15594720,Scott,460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0
372,15774696,Cole,640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0
376,15758449,Angelo,769,France,Female,39,8,0.0,1,0,1,21016.0,0
381,15713578,Farrell,483,France,Female,50,9,0.0,2,1,1,111020.24,0
383,15568240,Ting,492,Germany,Female,30,10,77168.87,2,0,1,146700.22,0
386,15720910,Black,560,France,Female,66,9,0.0,1,1,1,15928.49,0
389,15748936,Whitehead,709,Spain,Female,45,2,0.0,2,0,1,162922.65,0
391,15685226,Morrison,712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0
395,15620505,Celis,594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0
396,15807432,Cheng,645,Germany,Female,37,2,136925.09,2,0,1,153400.24,0
399,15762218,Mills,701,France,Female,39,9,0.0,2,0,1,145894.9,0
402,15747795,Pai,593,Germany,Female,38,4,129499.42,1,1,1,154071.27,0
413,15686302,Fisk,745,Spain,Female,31,3,124328.84,1,1,1,140451.52,0
418,15695632,Dellucci,556,France,Female,39,9,89588.35,1,1,1,94898.1,0
436,15581197,Ricci,762,France,Female,51,3,99286.98,1,0,1,85578.63,0
440,15690134,Hughes,464,Germany,Female,42,3,85679.25,1,1,1,164104.74,0
443,15672145,Swift,534,France,Female,34,7,121551.58,2,1,1,70179.0,0
446,15803406,Ross,748,France,Female,26,1,77780.29,1,0,1,183049.41,0
455,15726631,Hilton,758,France,Female,39,6,127357.76,1,0,1,56577.0,0
467,15663252,Olisanugo,850,Spain,Female,32,9,0.0,2,1,1,18924.92,0
477,15798888,Pisano,605,Germany,Female,31,1,117992.59,1,1,1,183598.77,0
486,15637954,Lewis,730,France,Female,35,0,155470.55,1,1,1,53718.28,0
490,15807709,Kirby,714,Germany,Female,55,9,180075.22,1,1,1,100127.71,0
492,15699005,Martin,710,France,Female,41,2,156067.05,1,1,1,9983.88,0
493,15624170,Tan,639,France,Female,38,4,81550.94,2,0,1,118974.77,0
510,15598883,King,599,Spain,Female,37,2,0.0,2,1,1,143739.29,0
511,15568506,Forbes,524,Germany,Female,31,10,67238.98,2,1,1,161811.23,0
526,15786063,Chin,776,France,Female,31,2,0.0,2,1,1,112349.51,0
531,15736112,Walton,519,Spain,Female,57,2,119035.35,2,1,1,29871.79,0
532,15749851,Brookes,702,Spain,Female,26,4,135219.57,1,0,1,59747.63,0
543,15776223,Davide,597,France,Female,42,4,64740.12,1,1,1,106841.12,0
560,15571816,Ritchie,850,Spain,Female,70,5,0.0,1,1,1,705.18,0
561,15670080,Mackenzie,584,Germany,Female,29,7,105204.01,1,0,1,138490.03,0
565,15788126,Evans,689,Spain,Female,38,6,121021.05,1,1,1,12182.15,0
568,15689614,Teng,687,Spain,Female,63,1,137715.66,1,1,1,37938.74,0
576,15653620,Gordon,546,France,Female,27,8,0.0,2,1,1,14858.1,0
583,15576352,Revell,586,Spain,Female,57,3,0.0,2,0,1,6057.81,0
593,15679587,Chan,666,France,Female,34,9,115897.12,1,1,1,25095.03,0
595,15603925,Greco,779,Spain,Female,26,4,174318.13,2,0,1,38296.21,0
600,15714939,Fallaci,484,Germany,Female,34,4,148249.54,1,0,1,33738.27,0
602,15645569,Mai,762,Spain,Female,26,7,123709.46,2,1,1,169654.57,0
603,15782569,Stout,687,France,Female,72,9,0.0,1,0,1,69829.4,0
613,15619857,Crawford,605,France,Female,64,2,129555.7,1,1,1,13601.79,0
620,15646161,Steinhoff,673,Spain,Female,37,8,0.0,2,1,1,183318.79,0
622,15603134,Pai,656,Spain,Female,40,10,167878.5,1,0,1,151887.16,0
623,15636444,Craig,535,Germany,Female,53,5,141616.55,2,1,1,75888.65,0
625,15745307,Ch'iu,477,Spain,Female,48,2,129120.64,1,0,1,26475.79,0
639,15588350,McIntyre,744,France,Female,43,10,147832.15,1,0,1,24234.11,0
643,15809663,Donaldson,583,France,Female,27,1,125406.58,1,1,1,110784.42,0
647,15730830,Dale,752,France,Female,30,3,0.0,2,1,1,104991.28,0
651,15730447,Anderson,629,France,Female,49,4,0.0,2,1,1,196335.48,0
658,15698474,Sagese,601,Germany,Female,54,1,131039.97,2,1,1,199661.5,0
661,15592937,Napolitani,632,Germany,Female,41,3,81877.38,1,1,1,33642.21,0
665,15763218,Akeroyd,661,France,Female,41,1,0.0,2,0,1,131300.68,0
667,15725511,Wallace,559,France,Female,31,3,127070.73,1,0,1,160941.78,0
670,15662397,Small,640,France,Female,42,5,176099.13,1,1,1,8404.73,0
674,15745621,Wertheim,640,Spain,Female,32,6,118879.35,2,1,1,19131.71,0
676,15754605,Jarvis,563,France,Female,39,5,0.0,2,1,1,17603.81,0
679,15810978,Pugliesi,788,Spain,Female,70,1,0.0,2,1,1,41610.62,0
683,15775238,Achebe,651,Germany,Female,41,4,133432.59,1,0,1,151303.48,0
687,15801277,Maccallum,715,France,Female,31,2,112212.14,2,1,1,181600.72,0
695,15681068,Chinagorom,796,France,Female,45,2,109730.22,1,1,1,123882.73,0
703,15603436,Savage,594,Spain,Female,49,2,126615.94,2,0,1,123214.74,0
709,15649423,Cooper,580,France,Female,35,8,0.0,2,0,1,10357.03,0
720,15653780,Kambinachi,621,France,Female,43,5,0.0,1,1,1,47578.45,0
726,15672692,Yin,787,France,Female,42,10,145988.65,2,1,1,79510.37,0
728,15767432,Ts'ai,711,France,Female,25,7,0.0,3,1,1,9679.28,0
741,15637414,Gell,618,France,Female,24,7,128736.39,1,0,1,37147.61,0
753,15677305,Hsieh,490,France,Female,35,7,107749.03,1,1,1,3937.37,0
758,15815364,Ashley,736,Spain,Female,28,2,0.0,2,1,1,117431.1,0
767,15810864,Williamson,700,France,Female,82,2,0.0,2,0,1,182055.36,0
782,15585595,Owens,774,France,Female,28,1,71264.02,2,0,1,68759.57,0
794,15769504,Munro,743,Germany,Female,34,1,131736.88,1,1,1,108543.21,0
797,15668747,Virgo,702,France,Female,46,9,98444.19,1,0,1,109563.28,0
799,15570134,Padovano,683,France,Female,35,6,187530.66,2,1,1,37976.36,0
800,15567367,Tao,601,Germany,Female,42,9,133636.16,1,0,1,103315.74,0
802,15762238,Fraser,671,Germany,Female,44,0,84745.03,2,0,1,34673.98,0
803,15681554,Alley,614,Germany,Female,31,7,120599.38,2,1,1,46163.44,0
804,15712825,Howells,511,Spain,Female,29,9,0.0,2,0,1,140676.98,0
813,15578980,Piazza,516,Spain,Female,33,3,0.0,2,1,1,58685.59,0
827,15660535,Avent,680,France,Female,47,5,0.0,2,1,1,179843.33,0
829,15596914,Shaw,630,Germany,Female,31,2,112373.49,2,1,1,131167.98,0
831,15695846,Hawkins,684,France,Female,34,6,0.0,2,1,1,130928.22,0
832,15726234,Trentini,708,Spain,Female,41,5,0.0,1,0,1,157003.99,0
833,15797964,Cameron,732,Germany,Female,29,1,154333.82,1,1,1,138527.56,0
837,15585036,Okoli,694,Spain,Female,37,3,0.0,2,1,1,147012.22,0
838,15589488,Ch'eng,686,Germany,Female,56,5,111642.08,1,1,1,80553.87,0
853,15677610,Chambers,511,Germany,Female,41,8,153895.65,1,1,1,39087.42,0
854,15745012,Pettit,653,France,Female,43,6,0.0,2,1,1,7330.59,0
855,15601589,Baresi,675,France,Female,57,8,0.0,2,0,1,95463.29,0
866,15686983,Rohu,678,Germany,Female,25,10,76968.12,2,0,1,131501.72,0
871,15799422,Evans,535,France,Female,40,8,0.0,1,1,1,27689.77,0
873,15794549,Andrews,722,France,Female,35,2,163943.89,2,1,1,15068.18,0
875,15674840,Chiazagomekpere,645,France,Female,38,5,101430.3,2,0,1,4400.32,0
877,15581229,Gregory,502,Germany,Female,32,1,173340.83,1,0,1,122763.95,0
878,15800228,Bednall,652,Spain,Female,42,4,0.0,2,1,1,38152.01,0
880,15697497,She,518,France,Female,45,9,105525.65,2,1,1,73418.29,0
890,15600462,Barwell,542,France,Female,43,8,145618.37,1,0,1,10350.74,0
903,15792388,Li,645,France,Female,48,7,90612.34,1,1,1,149139.13,0
912,15746490,Wollstonecraft,648,Spain,Female,53,6,111201.41,1,1,1,121542.29,0
918,15719856,Lamb,646,France,Female,45,3,47134.75,1,1,1,57236.44,0
924,15601026,Gallagher,572,Germany,Female,19,1,138657.08,1,1,1,16161.82,0
925,15658485,Heath,785,France,Female,34,9,70302.48,1,1,1,68600.36,0
926,15636731,Ts'ai,714,Germany,Female,36,1,101609.01,2,1,1,447.73,0
936,15675316,Avdeeva,619,France,Female,38,3,0.0,2,0,1,116467.35,0
938,15662100,Hsu,850,Germany,Female,44,5,128605.32,1,0,1,171096.2,0
939,15668032,Buchanan,577,France,Female,37,4,0.0,1,1,1,79881.39,0
946,15709295,Wall,697,Spain,Female,25,5,82931.85,2,1,1,128373.88,0
951,15630328,Bird,635,France,Female,48,8,130796.33,2,1,1,43250.3,0
953,15606149,Wood,571,Germany,Female,66,9,111577.01,1,0,1,189271.9,0
957,15631681,Jibunoh,807,Spain,Female,43,0,0.0,2,0,1,85523.24,0
958,15731522,Ts'ui,771,Spain,Female,67,8,0.0,2,1,1,51219.8,0
960,15628034,Wilder,629,France,Female,37,6,129101.3,1,1,1,23971.33,0
961,15686164,Maclean,850,Germany,Female,31,1,108822.4,1,1,1,132173.31,0
966,15602084,Coles,663,France,Female,42,5,124626.07,1,1,1,78004.5,0
967,15589805,Benson,563,France,Female,34,6,139810.34,1,1,1,152417.79,0
971,15805955,L?,638,France,Female,48,10,138333.03,1,1,1,47679.14,0
974,15779711,Gray,750,Spain,Female,38,7,97257.41,2,0,1,179883.04,0
976,15685357,Wright,750,Spain,Female,36,8,112940.07,1,0,1,9855.81,0
992,15806926,Watson,615,France,Female,35,2,97440.02,2,1,1,139816.1,0
993,15724563,Hawkins,752,Germany,Female,42,3,65046.08,2,0,1,140139.28,0
999,15659557,Artamonova,811,Germany,Female,28,4,167738.82,2,1,1,9903.42,0
1002,15592089,Larsen,788,France,Female,43,10,0.0,2,1,1,116111.51,0
1013,15655274,Bardin,548,France,Female,29,4,0.0,2,0,1,48673.18,0
1015,15585961,Talbot,496,Spain,Female,43,3,0.0,2,0,1,199505.53,0
1023,15765014,Mai,547,France,Female,48,1,179380.74,2,0,1,69263.1,0
1038,15631054,Volkova,625,France,Female,24,1,0.0,2,1,1,180969.55,0
1040,15577478,Ch'iu,714,France,Female,72,3,0.0,1,1,1,86733.61,0
1045,15779059,Timms,670,France,Female,38,4,119624.54,2,1,1,110472.12,0
1052,15715003,Ko,625,Spain,Female,49,2,80816.45,1,1,1,20018.79,0
1054,15798348,Chukwuebuka,600,Spain,Female,50,6,94684.27,1,1,1,50488.91,0
1056,15769499,Lampungmeiua,545,Spain,Female,74,3,0.0,2,1,1,161326.73,0
1062,15692991,Wood,710,Spain,Female,38,4,0.0,2,1,1,136390.88,0
1065,15699598,Smith,723,France,Female,20,4,0.0,2,1,1,140385.33,0
1073,15625698,Dumetochukwu,624,Spain,Female,23,6,0.0,2,0,1,196668.51,0
1075,15682618,Jamieson,535,France,Female,31,7,111855.04,2,1,1,36278.89,0
1076,15762937,Chiganu,743,Germany,Female,32,6,140348.56,2,1,1,163254.39,0
1079,15633650,Woods,677,Germany,Female,41,8,146720.98,2,1,1,4195.84,0
1081,15589195,Bluett,766,Germany,Female,38,7,130933.74,1,0,1,2035.94,0
1090,15649744,Fallaci,628,France,Female,51,3,123981.31,2,1,1,40546.15,0
1091,15604304,Perry,539,Germany,Female,34,4,91622.42,1,1,1,136603.42,0
1101,15768201,Paterson,850,France,Female,39,2,148586.64,1,1,1,176791.27,0
1126,15645316,Han,612,Germany,Female,58,1,149641.53,1,1,1,115161.28,0
1128,15647301,Bray,549,Germany,Female,45,3,143734.01,2,1,1,96404.38,0
1131,15628205,Greco,571,Germany,Female,34,1,101736.66,1,0,1,195651.66,0
1135,15732660,Black,769,France,Female,27,2,0.0,1,1,1,57876.05,0
1140,15569247,Mitchell,727,Spain,Female,57,1,109679.72,1,0,1,753.37,0
1152,15752463,Samuel,826,Spain,Female,29,4,129938.07,1,0,1,190200.53,0
1164,15600997,Demuth,747,Germany,Female,32,5,67495.04,2,0,1,77370.37,0
1165,15750776,Genovese,850,France,Female,36,0,164850.54,1,1,1,62722.44,0
1168,15702430,Ignatyeva,548,France,Female,35,10,0.0,1,1,1,31299.71,0
1170,15650351,Millar,653,France,Female,38,8,102133.38,1,1,1,166520.96,0
1173,15697789,Li Fonti,647,Germany,Female,43,3,122717.53,2,1,1,87000.39,0
1182,15624428,Longo,651,Germany,Female,24,7,40224.7,1,1,1,178341.33,0
1187,15589257,Grant,670,France,Female,35,3,103465.02,2,1,1,174627.06,0
1191,15636935,Rischbieth,797,France,Female,29,1,0.0,2,1,1,132975.39,0
1196,15578866,Hughes,676,France,Female,43,2,0.0,1,1,1,55119.53,0
1205,15650098,Baranova,630,France,Female,40,7,0.0,2,1,1,34453.17,0
1209,15616451,Genovese,697,France,Female,47,6,128252.66,1,1,1,168053.4,0
1212,15738174,Ervin,452,France,Female,32,5,0.0,2,0,1,75279.39,0
1214,15624229,Noble,694,France,Female,22,4,0.0,2,1,1,11525.72,0
1221,15654654,L?,725,Germany,Female,33,7,115182.84,2,1,1,177279.41,0
1226,15733387,Pham,707,Spain,Female,53,6,109663.47,1,1,1,52110.45,0
1230,15607598,Muravyov,575,Spain,Female,31,6,0.0,2,1,1,95686.42,0
1235,15684865,Lucchesi,771,France,Female,66,7,143773.07,1,1,1,130827.88,0
1242,15760774,Hargraves,519,France,Female,21,1,146329.57,2,1,1,194867.27,0
1247,15721189,Kung,666,France,Female,66,7,0.0,2,1,1,99792.82,0
1249,15770030,Conti,689,Spain,Female,28,3,0.0,2,1,1,192449.02,0
1250,15803681,Sims,803,France,Female,26,4,0.0,2,1,1,181208.47,0
1258,15647402,Wan,628,France,Female,38,3,0.0,2,1,1,48924.73,0
1260,15701265,Tretiakov,559,Germany,Female,36,1,104356.94,2,0,1,54184.06,0
1263,15747591,Chung,665,Spain,Female,40,1,173432.55,1,0,1,116766.79,0
1270,15723339,Chin,554,France,Female,38,4,137654.05,2,1,1,172629.67,0
1280,15634896,Grant,521,France,Female,39,6,0.0,2,0,1,27375.15,0
1286,15658532,Nnamutaezinwa,520,Spain,Female,63,5,162278.32,1,1,1,34765.33,0
1293,15636589,Murray,794,France,Female,41,7,0.0,2,1,1,74275.08,0
1311,15759317,Vasilieva,748,Germany,Female,27,2,90971.85,1,1,1,131662.47,0
1312,15750497,Longo,850,France,Female,37,7,153147.75,1,1,1,152235.3,0
1317,15808689,Morres,850,France,Female,31,4,0.0,2,1,1,33082.81,0
1321,15596493,Wisdom,687,France,Female,47,7,0.0,2,1,1,177624.01,0
1326,15729975,Chidozie,613,France,Female,46,8,167795.6,1,0,1,44390.38,0
1351,15613141,Hsu,717,France,Female,41,3,135756.96,1,1,1,103706.41,0
1361,15694409,Tsao,647,Germany,Female,22,3,97975.82,2,0,1,62083.0,0
1369,15745843,Kinlaw,689,Spain,Female,31,4,0.0,2,1,1,136610.02,0
1376,15574004,Mancini,429,France,Female,27,6,117307.44,2,1,1,24020.49,0
1378,15808228,Tuan,768,Spain,Female,44,6,60603.4,1,1,1,178045.97,0
1379,15682834,Johnstone,715,Spain,Female,35,4,40169.88,2,1,1,199857.47,0
1380,15571752,Romani,668,Germany,Female,32,10,92041.87,1,1,1,43595.9,0
1384,15696637,Sung,571,France,Female,23,10,151097.28,1,0,1,17163.75,0
1386,15672756,Mills,716,France,Female,35,8,112808.18,1,0,1,17848.3,0
1387,15704586,Osonduagwuike,758,France,Female,42,7,0.0,2,0,1,76209.56,0
1401,15670481,Woods,684,France,Female,27,9,122550.05,2,0,1,137835.82,0
1404,15721487,Pirogova,739,France,Female,27,6,0.0,1,1,1,57572.38,0
1412,15693904,Chiang,685,Germany,Female,30,4,84958.6,2,0,1,194343.72,0
1413,15588986,Grant,673,Germany,Female,29,4,99097.36,1,1,1,9796.69,0
1415,15620507,Siciliani,485,Germany,Female,30,5,156771.68,1,1,1,141148.21,0
1418,15774166,Mitchell,607,Germany,Female,24,2,109483.54,2,0,1,127560.77,0
1420,15705657,Hewitt,535,France,Female,44,2,114427.86,1,1,1,136330.26,0
1426,15583668,Ludowici,726,France,Female,42,2,109471.79,1,0,1,175161.05,0
1430,15626485,Lu,601,France,Female,26,8,78892.23,1,1,1,23703.52,0
1431,15703143,Tuan,820,France,Female,29,3,82344.84,1,0,1,115985.38,0
1433,15687959,Landman,573,Spain,Female,44,4,0.0,1,1,1,94862.93,0
1438,15742632,Alexeyeva,670,France,Female,31,9,0.0,1,0,1,76254.83,0
1440,15806967,Simmons,778,France,Female,65,7,0.0,1,1,1,77867.23,0
1445,15703019,Okeke,583,France,Female,38,10,0.0,2,0,1,113597.64,0
1452,15684198,McDonald,551,France,Female,38,10,0.0,2,1,1,216.27,0
1454,15714227,Kelly,672,France,Female,53,7,0.0,1,1,1,136910.18,0
1465,15595067,Zhirov,637,Spain,Female,40,6,0.0,2,1,1,181610.6,0
1471,15762332,Ulyanova,568,Germany,Female,31,1,61592.14,2,1,1,61796.64,0
1473,15729956,Akabueze,726,Spain,Female,26,1,80780.16,1,1,1,19225.85,0
1475,15598782,Pinto,755,Germany,Female,30,6,154221.37,2,0,1,62688.55,0
1477,15703399,McNeil,756,France,Female,26,5,101641.14,2,0,1,154460.68,0
1485,15607713,Kaeppel,850,Spain,Female,29,1,0.0,2,1,1,197996.65,0
1487,15626710,Yudina,642,France,Female,39,4,0.0,1,1,1,76821.24,0
1490,15617705,Ozioma,609,France,Female,39,8,141675.23,1,0,1,175664.25,0
1499,15677049,O'Brien,595,Germany,Female,25,7,106570.34,2,0,1,177025.79,0
1500,15583595,Tao,461,France,Female,28,8,0.0,1,1,1,103349.74,0
1502,15801548,Buckland,661,France,Female,31,7,144162.3,2,1,1,14490.79,0
1522,15591130,Medvedev,507,Spain,Female,29,6,0.0,2,0,1,94780.9,0
1523,15720662,Sholes,787,France,Female,35,1,106266.8,1,1,1,16607.15,0
1526,15568360,Rolon,569,Spain,Female,41,4,139840.36,1,1,1,163524.7,0
1531,15640953,Bligh,611,France,Female,26,2,107508.93,2,1,1,120801.65,0
1532,15715031,Davidson,600,France,Female,28,6,0.0,2,0,1,52193.23,0
1533,15589660,Lamble,661,Germany,Female,32,1,145980.23,1,0,1,56636.28,0
1534,15769818,Moore,850,France,Female,37,3,212778.2,1,0,1,69372.88,0
1536,15614818,Trevisani,764,Spain,Female,33,9,168964.77,1,0,1,118982.51,0
1538,15732448,Stewart,821,France,Female,28,8,0.0,1,1,1,36754.13,0
1539,15723411,Jamieson,607,Spain,Female,36,4,98266.3,1,1,1,46416.36,0
1543,15690678,Brooks,530,France,Female,33,4,129307.32,1,1,1,172930.28,0
1546,15673908,Chinweike,602,Germany,Female,42,6,158414.85,1,1,1,131886.46,0
1547,15727944,Simpkinson,701,Germany,Female,48,1,92072.68,1,1,1,133992.36,0
1548,15807294,Walker,653,Spain,Female,30,2,88243.29,2,1,1,96658.26,0
1551,15599552,Conway,639,Spain,Female,54,2,0.0,2,1,1,53843.71,0
1552,15749177,Maslow,730,Spain,Female,52,7,0.0,2,0,1,122398.84,0
1554,15568106,L?,592,France,Female,38,8,119278.01,2,0,1,19370.73,0
1557,15772777,Onyemachukwu,850,Spain,Female,29,10,0.0,2,1,1,94815.04,0
1559,15618018,Dickson,571,France,Female,35,1,104783.81,2,0,1,178512.52,0
1564,15777576,Frost,559,Spain,Female,40,5,139129.44,1,0,1,32635.54,0
1574,15623560,Onyekachukwu,668,France,Female,35,6,102482.76,1,1,1,53994.64,0
1577,15647474,Niu,613,France,Female,40,9,95624.36,2,1,1,60706.33,0
1578,15576714,Manna,687,Spain,Female,21,8,0.0,2,1,1,154767.34,0
1581,15793881,Mitchell,721,France,Female,35,6,118273.83,1,0,1,3086.89,0
1582,15576517,Everingham,445,Germany,Female,34,7,131082.17,2,1,1,70618.0,0
1585,15631460,Swift,671,Spain,Female,42,3,0.0,2,1,1,128449.33,0
1588,15789548,Giordano,592,France,Female,37,7,0.0,2,1,1,126726.33,0
1595,15576676,Serrano,706,Germany,Female,28,6,124923.35,2,1,1,50299.14,0
1600,15719309,Stephens,670,France,Female,42,1,115961.58,2,0,1,29483.87,0
1604,15593470,Tu,576,Germany,Female,36,8,166287.85,1,1,1,23305.85,0
1605,15695129,Milanesi,718,France,Female,31,1,152663.77,1,0,1,17128.64,0
1606,15640865,Romano,636,Germany,Female,31,9,80844.69,2,1,1,74641.9,0
1611,15758726,Chiemeka,588,France,Female,24,0,0.0,2,1,1,140586.08,0
1616,15722578,Spitzer,685,Germany,Female,21,6,97956.5,1,1,1,164966.27,0
1617,15665695,Potter,594,France,Female,49,4,0.0,2,1,1,23631.55,0
1618,15801062,Matthews,557,Spain,Female,40,4,0.0,2,0,1,105433.53,0
1629,15810347,Todd,662,Spain,Female,30,9,0.0,2,0,1,157884.83,0
1635,15735222,Ignatieff,705,Spain,Female,23,5,0.0,2,1,1,73131.73,0
1636,15604804,Lu,516,France,Female,33,7,127305.5,1,1,1,120037.36,0
1645,15701109,Andreyev,663,France,Female,37,7,0.0,1,1,1,185210.63,0
1648,15777904,Nock,703,France,Female,45,7,0.0,2,1,1,68831.72,0
1660,15741429,Hudson,680,Spain,Female,31,9,119825.75,2,1,1,101139.3,0
1668,15718247,Hayden,606,Spain,Female,46,8,0.0,2,1,1,183717.94,0
1670,15582259,Campbell,567,France,Female,37,7,0.0,2,1,1,28690.9,0
1674,15780835,Liang,652,Germany,Female,26,1,131908.35,1,1,1,179269.79,0
1682,15746749,Fleming,681,Spain,Female,32,3,0.0,2,1,1,59679.9,0
1689,15804610,Valdez,601,France,Female,41,1,0.0,2,0,1,160607.06,0
1694,15689612,Pirozzi,554,Spain,Female,34,8,0.0,1,0,1,106981.03,0
1705,15739054,Y?,654,France,Female,29,4,96974.97,1,0,1,141404.07,0
