RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
239,15794056,Johnston,668,France,Female,46,2,0.0,3,1,0,89048.46,1
242,15651001,Tsao,725,Germany,Female,39,5,116803.8,1,1,0,124052.97,0
246,15797219,Ifesinachi,635,France,Female,40,10,123497.58,1,1,0,131953.23,1
248,15599792,Dimauro,545,France,Female,26,1,0.0,2,1,1,199638.56,0
251,15628112,Hughes,771,Germany,Female,36,5,77846.9,1,0,0,99805.99,0
252,15753754,Morrison,587,Spain,Female,34,1,0.0,2,1,1,97932.68,0
253,15793726,Matveyeva,681,France,Female,79,0,0.0,2,0,1,170968.99,0
258,15592979,Rose,671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0
259,15750803,Jess,693,France,Female,30,6,127992.25,1,1,1,50457.2,0
262,15673481,Morton,726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0
263,15686776,Rossi,557,France,Female,32,6,184686.41,2,1,0,14956.44,0
264,15673693,Reppert,682,France,Female,26,0,110654.02,1,0,1,111879.21,0
266,15813163,Ch'iu,531,Spain,Female,36,9,99240.51,1,1,0,123137.01,0
269,15717398,Fielding,549,Spain,Female,39,7,0.0,1,0,0,81259.25,1
270,15799217,Zetticci,791,Germany,Female,35,7,52436.2,1,1,0,161051.75,0
273,15796505,Boyle,811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0
276,15758685,Dubinina,706,Spain,Female,37,7,0.0,2,1,1,110899.3,0
278,15767339,Chiazagomekpere,777,France,Female,53,10,0.0,2,1,0,189992.97,0
285,15708608,Wallwork,799,France,Female,22,8,174185.98,2,0,1,192633.85,0
288,15790678,Davidson,475,France,Female,32,8,119023.28,1,1,0,100816.29,0
289,15727556,O'Donnell,744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0
292,15607098,Ahmed,747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0
294,15590241,Chuang,750,Spain,Female,34,9,112822.26,1,0,0,150401.53,1
297,15774510,Tien,714,France,Female,31,4,125169.26,1,1,1,106636.89,0
298,15684173,Chang,687,Spain,Female,44,7,0.0,3,1,0,155853.52,1
301,15803976,Efremov,694,France,Female,31,10,0.0,2,1,0,160990.27,0
302,15682541,Hartley,616,Spain,Female,36,6,132311.71,1,0,0,15462.84,0
304,15624188,Chiu,712,France,Female,33,6,0.0,2,1,1,190686.16,0
311,15712287,Pokrovskii,652,France,Female,80,4,0.0,2,1,1,188603.07,0
314,15797960,Skinner,806,Germany,Female,59,0,135296.33,1,1,0,182822.5,0
319,15677512,McEncroe,628,Spain,Female,22,3,0.0,1,1,0,85426.28,0
321,15810834,Gordon,525,Spain,Female,57,2,145965.33,1,1,1,64448.36,0
322,15678910,Ts'ai,680,France,Female,30,8,141441.75,1,1,1,16278.97,0
324,15585215,Yuan,763,France,Female,31,4,0.0,2,0,0,50404.72,0
328,15736008,Hunter,644,France,Female,46,9,95441.27,1,1,0,108761.05,1
332,15601274,Hsieh,667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0
334,15728669,Knowles,584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1
335,15742668,Day,626,Spain,Female,37,6,108269.37,1,1,0,5597.94,0
337,15740476,Tsao,659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0
339,15636624,Nwabugwu,805,Spain,Female,39,5,165272.13,1,1,0,14109.85,1
340,15807923,Young,716,Germany,Female,39,10,115301.31,1,1,0,43527.4,1
341,15745844,Kerr,642,Germany,Female,40,6,129502.49,2,0,1,86099.23,1
343,15681081,Marrero,545,Spain,Female,47,5,0.0,2,1,1,38970.14,0
345,15785869,Pisano,718,France,Female,25,7,0.0,2,1,0,30380.12,0
346,15763859,Brown,840,France,Female,43,7,0.0,2,1,0,90908.95,0
347,15658935,Freeman,630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0
349,15735203,Seleznyov,654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0
353,15777352,Ikedinachukwu,568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0
355,15625461,Amos,613,France,Female,45,1,187841.99,2,1,1,147224.27,0
357,15611759,Simmons,850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0
362,15696674,Robinson,643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1
363,15706365,Bianchi,648,France,Female,50,9,102535.57,1,1,1,189543.19,0
364,15745088,Chen,443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0
366,15613085,Ibrahimova,628,Spain,Female,33,3,0.0,1,1,1,188193.25,0
367,15633537,Nolan,540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0
368,15594720,Scott,460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0
370,15583303,Monaldo,593,France,Female,29,2,152265.43,1,1,0,34004.44,0
372,15774696,Cole,640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0
376,15758449,Angelo,769,France,Female,39,8,0.0,1,0,1,21016.0,0
379,15677371,Ko,629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0
380,15629677,Distefano,687,Spain,Female,39,2,0.0,3,0,0,188150.6,1
381,15713578,Farrell,483,France,Female,50,9,0.0,2,1,1,111020.24,0
383,15568240,Ting,492,Germany,Female,30,10,77168.87,2,0,1,146700.22,0
386,15720910,Black,560,France,Female,66,9,0.0,1,1,1,15928.49,0
389,15748936,Whitehead,709,Spain,Female,45,2,0.0,2,0,1,162922.65,0
390,15717225,Ikemefuna,544,France,Female,21,10,161525.96,2,1,0,9262.77,0
391,15685226,Morrison,712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0
395,15620505,Celis,594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0
396,15807432,Cheng,645,Germany,Female,37,2,136925.09,2,0,1,153400.24,0
399,15762218,Mills,701,France,Female,39,9,0.0,2,0,1,145894.9,0
400,15646372,Outhwaite,616,France,Female,66,1,135842.41,1,1,0,183840.51,1
402,15747795,Pai,593,Germany,Female,38,4,129499.42,1,1,1,154071.27,0
407,15578045,Mitchell,538,Spain,Female,49,9,141434.04,1,0,0,173779.25,1
408,15745354,Franklin,611,Spain,Female,37,4,0.0,2,1,0,125696.26,0
410,15691625,Ko,537,Germany,Female,41,3,138306.34,1,1,0,106761.47,0
413,15686302,Fisk,745,Spain,Female,31,3,124328.84,1,1,1,140451.52,0
414,15801559,Chiang,693,Germany,Female,41,9,181461.48,3,1,1,187929.43,1
417,15720559,Heath,487,Germany,Female,61,5,110368.03,1,0,0,11384.45,1
418,15695632,Dellucci,556,France,Female,39,9,89588.35,1,1,1,94898.1,0
419,15659843,Li,643,France,Female,46,6,0.0,2,0,0,106781.59,0
420,15615624,De Salis,605,France,Female,28,6,0.0,2,0,0,159508.52,0
421,15810418,T'ang,756,Germany,Female,60,3,115924.89,1,1,0,93524.19,1
422,15716186,Richardson,586,France,Female,38,2,0.0,2,1,0,87168.46,0
424,15622834,Stevenson,678,France,Female,35,4,0.0,1,1,0,125518.32,0
429,15576313,Wei,486,Germany,Female,40,9,71340.09,1,1,0,76192.21,0
433,15705521,Pisani,548,Germany,Female,33,0,101084.36,1,1,0,42749.85,0
434,15595039,Manna,545,Germany,Female,37,8,114754.08,1,1,0,136050.44,1
436,15581197,Ricci,762,France,Female,51,3,99286.98,1,0,1,85578.63,0
437,15693737,Carr,627,Germany,Female,30,4,79871.02,2,1,0,129826.89,0
439,15783501,Findlay,800,France,Female,38,2,168190.33,2,1,0,68052.08,0
440,15690134,Hughes,464,Germany,Female,42,3,85679.25,1,1,1,164104.74,0
441,15782735,Chukwuemeka,626,France,Female,35,3,0.0,1,0,0,80190.36,0
442,15611088,Genovese,790,France,Female,31,9,0.0,2,1,0,84126.75,0
443,15672145,Swift,534,France,Female,34,7,121551.58,2,1,1,70179.0,0
446,15803406,Ross,748,France,Female,26,1,77780.29,1,0,1,183049.41,0
449,15694860,Uspensky,675,France,Female,38,6,68065.8,1,0,0,138777.0,1
450,15658169,Cook,778,Spain,Female,47,6,127299.34,2,1,0,124694.99,0
451,15794396,Newbold,494,Germany,Female,38,7,174937.64,1,1,0,40084.32,0
454,15668444,He,590,Spain,Female,44,3,139432.37,1,1,0,62222.81,0
455,15726631,Hilton,758,France,Female,39,6,127357.76,1,0,1,56577.0,0
463,15670039,Sun,509,Spain,Female,25,3,108738.71,2,1,0,106920.57,0
464,15773792,Evans,662,France,Female,32,4,133950.37,1,1,1,48725.68,1
467,15663252,Olisanugo,850,Spain,Female,32,9,0.0,2,1,1,18924.92,0
468,15593782,Brookes,816,Germany,Female,38,5,130878.75,3,1,0,71905.77,1
475,15603156,Elewechi,571,France,Female,33,1,0.0,2,1,0,102750.7,0
477,15798888,Pisano,605,Germany,Female,31,1,117992.59,1,1,1,183598.77,0
478,15809722,Ankudinov,611,France,Female,40,8,100812.33,2,1,0,147358.27,0
482,15744398,Burns,525,France,Female,23,5,0.0,2,1,0,160249.1,0
486,15637954,Lewis,730,France,Female,35,0,155470.55,1,1,1,53718.28,0
490,15807709,Kirby,714,Germany,Female,55,9,180075.22,1,1,1,100127.71,0
492,15699005,Martin,710,France,Female,41,2,156067.05,1,1,1,9983.88,0
493,15624170,Tan,639,France,Female,38,4,81550.94,2,0,1,118974.77,0
494,15725679,Hsia,531,France,Female,47,6,0.0,1,0,0,194998.34,1
495,15585865,Westerberg,673,France,Female,38,2,170061.92,2,0,0,134901.34,1
497,15662403,Kryukova,622,France,Female,32,6,169089.38,2,1,0,101057.95,0
500,15677020,Selezneva,570,France,Female,58,8,0.0,1,0,1,116503.92,1
505,15715527,Freeman,543,Spain,Female,41,4,0.0,1,0,0,194902.16,0
508,15677307,Lo,684,Germany,Female,40,6,137326.65,1,1,0,186976.6,0
510,15598883,King,599,Spain,Female,37,2,0.0,2,1,1,143739.29,0
511,15568506,Forbes,524,Germany,Female,31,10,67238.98,2,1,1,161811.23,0
512,15761043,Macleod,632,Germany,Female,38,6,86569.76,2,1,0,98090.91,0
515,15682048,Pisano,605,France,Female,51,3,136188.78,1,1,1,67110.59,1
517,15752081,Vassiliev,468,France,Female,56,10,0.0,3,0,1,62256.87,1
521,15671256,Macartney,850,France,Female,35,1,211774.31,1,1,0,188574.12,1
526,15786063,Chin,776,France,Female,31,2,0.0,2,1,1,112349.51,0
529,15653849,Lu,572,Germany,Female,48,3,152827.99,1,1,0,38411.79,1
531,15736112,Walton,519,Spain,Female,57,2,119035.35,2,1,1,29871.79,0
532,15749851,Brookes,702,Spain,Female,26,4,135219.57,1,0,1,59747.63,0
535,15567832,Shih,550,France,Female,40,7,114354.95,1,1,0,54018.93,0
539,15794142,Ferreira,564,Germany,Female,62,5,114931.35,3,0,1,18260.98,1
540,15762729,Ukaegbunam,745,Germany,Female,28,1,111071.36,1,1,0,73275.96,1
543,15776223,Davide,597,France,Female,42,4,64740.12,1,1,1,106841.12,0
545,15802593,Little,504,France,Female,49,7,0.0,3,0,1,87822.14,1
546,15615457,Burns,842,Spain,Female,44,2,112652.08,2,1,0,126644.98,0
548,15720187,Han,479,Germany,Female,30,7,143964.36,2,1,0,41879.99,0
551,15750141,Reichard,721,Germany,Female,36,3,65253.07,2,1,0,28737.78,0
553,15763063,Price,685,Spain,Female,25,10,128509.63,1,1,0,121562.33,0
556,15775318,Lu,590,Spain,Female,51,3,154962.99,3,0,1,191932.27,1
560,15571816,Ritchie,850,Spain,Female,70,5,0.0,1,1,1,705.18,0
561,15670080,Mackenzie,584,Germany,Female,29,7,105204.01,1,0,1,138490.03,0
564,15665956,Pendergrass,509,France,Female,46,1,0.0,1,1,0,71244.59,1
565,15788126,Evans,689,Spain,Female,38,6,121021.05,1,1,1,12182.15,0
567,15651674,Billson,438,Spain,Female,54,2,0.0,1,0,0,191763.07,1
568,15689614,Teng,687,Spain,Female,63,1,137715.66,1,1,1,37938.74,0
574,15607312,Ch'ang,648,Spain,Female,49,10,0.0,2,1,1,159835.78,1
576,15653620,Gordon,546,France,Female,27,8,0.0,2,1,1,14858.1,0
577,15761986,Obialo,439,Spain,Female,32,3,138901.61,1,1,0,75685.97,0
579,15734674,Lin,593,France,Female,41,6,0.0,1,1,0,65170.66,0
582,15737741,McKay,607,Spain,Female,33,2,108431.87,2,0,1,109291.39,1
583,15576352,Revell,586,Spain,Female,57,3,0.0,2,0,1,6057.81,0
584,15753719,Rickards,547,Germany,Female,30,9,72392.41,1,1,0,77077.14,0
585,15803689,Begum,647,Germany,Female,51,1,119741.77,2,0,0,54954.51,1
586,15718057,Onyinyechukwuka,760,France,Female,51,2,100946.71,1,0,0,179614.8,1
590,15591047,Ma,519,Spain,Female,47,6,157296.02,2,0,0,147278.43,1
591,15788291,Okwuadigbo,713,Germany,Female,38,7,144606.22,1,1,1,56594.36,1
593,15679587,Chan,666,France,Female,34,9,115897.12,1,1,1,25095.03,0
595,15603925,Greco,779,Spain,Female,26,4,174318.13,2,0,1,38296.21,0
596,15680970,Lombardi,611,Germany,Female,41,2,114206.84,1,1,0,164061.6,0
599,15637476,Alexandrova,683,Germany,Female,57,5,162448.69,1,0,0,9221.78,1
600,15714939,Fallaci,484,Germany,Female,34,4,148249.54,1,0,1,33738.27,0
601,15683503,Hudson,601,France,Female,43,8,0.0,3,0,1,110916.15,1
602,15645569,Mai,762,Spain,Female,26,7,123709.46,2,1,1,169654.57,0
603,15782569,Stout,687,France,Female,72,9,0.0,1,0,1,69829.4,0
610,15586585,Duncan,698,Germany,Female,51,2,111018.98,1,1,0,86410.28,0
612,15603203,Avdeyeva,650,France,Female,27,6,0.0,2,1,0,1002.39,0
613,15619857,Crawford,605,France,Female,64,2,129555.7,1,1,1,13601.79,0
616,15745295,Gether,727,Spain,Female,31,0,0.0,1,1,0,121751.04,1
618,15766575,Larionova,612,Germany,Female,62,8,140745.33,1,1,0,193437.89,1
620,15646161,Steinhoff,673,Spain,Female,37,8,0.0,2,1,1,183318.79,0
622,15603134,Pai,656,Spain,Female,40,10,167878.5,1,0,1,151887.16,0
623,15636444,Craig,535,Germany,Female,53,5,141616.55,2,1,1,75888.65,0
625,15745307,Ch'iu,477,Spain,Female,48,2,129120.64,1,0,1,26475.79,0
630,15692463,Rahman,799,Spain,Female,28,3,142253.65,1,1,0,45042.56,0
631,15712403,McMillan,589,France,Female,61,1,0.0,1,1,0,61108.56,1
632,15811762,Pickering,583,Germany,Female,54,6,115988.86,1,1,0,57553.98,1
633,15718673,Mirams,839,Spain,Female,33,10,75592.43,1,1,0,62674.42,0
636,15633648,Jideofor,696,Spain,Female,51,5,0.0,2,1,0,55022.43,0
637,15603323,Bell,660,Spain,Female,33,1,0.0,2,0,0,117834.91,0
639,15588350,McIntyre,744,France,Female,43,10,147832.15,1,0,1,24234.11,0
640,15798398,Pagnotto,785,France,Female,36,4,135438.4,1,0,0,190627.01,0
642,15580684,Feng,706,France,Female,29,5,112564.62,1,1,0,42334.38,0
643,15809663,Donaldson,583,France,Female,27,1,125406.58,1,1,1,110784.42,0
644,15640078,Chambers,660,Germany,Female,39,5,135134.99,1,1,0,173683.0,1
645,15698786,Marcelo,819,France,Female,39,9,133102.92,1,1,0,27046.46,1
646,15569807,Ejimofor,673,France,Female,34,8,42157.08,1,1,0,20598.59,1
647,15730830,Dale,752,France,Female,30,3,0.0,2,1,1,104991.28,0
649,15633064,Stonebraker,438,France,Female,36,4,0.0,2,1,0,64420.5,0
651,15730447,Anderson,629,France,Female,49,4,0.0,2,1,1,196335.48,0
658,15698474,Sagese,601,Germany,Female,54,1,131039.97,2,1,1,199661.5,0
660,15603065,Grubb,751,France,Female,30,6,0.0,2,1,0,15766.1,0
661,15592937,Napolitani,632,Germany,Female,41,3,81877.38,1,1,1,33642.21,0
665,15763218,Akeroyd,661,France,Female,41,1,0.0,2,0,1,131300.68,0
667,15725511,Wallace,559,France,Female,31,3,127070.73,1,0,1,160941.78,0
670,15662397,Small,640,France,Female,42,5,176099.13,1,1,1,8404.73,0
671,15576368,Bledsoe,624,Germany,Female,48,3,122388.38,2,0,0,30020.09,0
674,15745621,Wertheim,640,Spain,Female,32,6,118879.35,2,1,1,19131.71,0
676,15754605,Jarvis,563,France,Female,39,5,0.0,2,1,1,17603.81,0
677,15607040,P'an,593,Spain,Female,38,4,88736.44,2,1,0,67020.03,0
679,15810978,Pugliesi,788,Spain,Female,70,1,0.0,2,1,1,41610.62,0
680,15668886,Blakey,684,Spain,Female,38,3,0.0,2,1,0,44255.65,0
683,15775238,Achebe,651,Germany,Female,41,4,133432.59,1,0,1,151303.48,0
684,15786905,Russo,749,Germany,Female,40,8,141782.57,2,0,0,86333.63,0
687,15801277,Maccallum,715,France,Female,31,2,112212.14,2,1,1,181600.72,0
688,15579334,Watkins,769,Germany,Female,45,5,126674.81,1,1,0,124118.71,1
689,15802741,Mitchel,625,France,Female,51,7,136294.97,1,1,0,38867.46,1
690,15720649,Ferdinand,641,France,Female,36,5,66392.64,1,1,0,31106.67,0
695,15681068,Chinagorom,796,France,Female,45,2,109730.22,1,1,1,123882.73,0
698,15620204,Walker,543,Germany,Female,57,1,106138.33,2,1,1,120657.32,1
701,15803457,Hao,750,France,Female,32,5,0.0,2,1,0,95611.47,0
703,15603436,Savage,594,Spain,Female,49,2,126615.94,2,0,1,123214.74,0
709,15649423,Cooper,580,France,Female,35,8,0.0,2,0,1,10357.03,0
710,15734886,Mazzi,686,France,Female,34,3,123971.51,2,1,0,147794.63,0
714,15716164,Nicholls,501,France,Female,41,3,144260.5,1,1,0,172114.67,0
715,15807609,Yuan,650,Spain,Female,25,3,86605.5,3,1,0,16649.31,1
717,15677369,Golubov,554,Germany,Female,37,4,58629.97,1,0,0,182038.6,0
718,15804072,Chen,701,Spain,Female,42,5,0.0,2,0,0,24210.56,0
720,15653780,Kambinachi,621,France,Female,43,5,0.0,1,1,1,47578.45,0
721,15721658,Fleming,672,Spain,Female,56,2,209767.31,2,1,1,150694.42,1
722,15578761,Cunningham,459,Spain,Female,42,6,129634.25,2,1,1,177683.02,1
724,15571973,Chinwemma,776,France,Female,38,2,169824.46,1,1,0,169291.7,0
726,15672692,Yin,787,France,Female,42,10,145988.65,2,1,1,79510.37,0
728,15767432,Ts'ai,711,France,Female,25,7,0.0,3,1,1,9679.28,0
729,15654238,Jen,673,France,Female,40,5,137494.28,1,1,0,81753.92,0
730,15612525,Preston,499,France,Female,57,1,0.0,1,0,0,131372.38,1
732,15790757,Cody,769,France,Female,25,10,0.0,2,0,0,187925.75,0
