RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1336,15576683,Yin,568,Spain,Female,43,9,0.0,1,1,0,125870.79,1
1342,15609824,Fedorov,794,France,Female,41,7,176845.41,3,1,0,166526.26,1
1345,15691104,Kennedy,460,Germany,Female,40,6,119507.58,2,1,0,91560.63,1
1352,15635435,White,648,France,Female,54,9,120633.42,1,0,0,5924.38,1
1374,15771942,Tikhonov,528,Germany,Female,46,9,135555.66,1,1,0,133146.03,1
1382,15714466,Baxter,846,France,Female,41,5,0.0,3,1,0,3440.47,1
1385,15690647,Rogers,582,Spain,Female,46,8,67563.31,1,1,0,44506.09,1
1390,15684196,Aitken,627,France,Female,55,2,159441.27,1,1,0,100686.11,1
1397,15748797,Dale,636,Spain,Female,33,0,0.0,1,1,0,92277.47,1
1399,15628947,Praed,693,France,Female,38,3,0.0,2,0,0,78133.48,1
1405,15797276,Sturt,662,Spain,Female,41,4,90350.77,1,1,0,75884.65,1
1406,15612494,Panicucci,359,France,Female,44,6,128747.69,1,1,0,146955.71,1
1411,15710164,P'eng,523,France,Female,73,7,0.0,2,0,0,130883.9,1
1425,15596671,Endrizzi,603,Spain,Female,42,8,91611.12,1,0,0,144675.3,1
1428,15799966,Chigolum,792,Germany,Female,59,9,101609.77,1,0,0,161479.19,1
1444,15598751,Ingram,556,France,Female,43,6,0.0,3,0,0,125154.57,1
1449,15585367,Diribe,555,Germany,Female,46,4,120392.99,1,1,0,177719.88,1
1460,15571778,Trentini,817,France,Female,55,10,117561.49,1,1,0,95941.55,1
1463,15566211,Hsu,616,Germany,Female,41,1,103560.57,1,1,0,236.45,1
1470,15670374,Wright,819,Germany,Female,49,1,120656.86,4,0,0,166164.3,1
1479,15630725,Johnson,649,France,Female,45,5,92786.66,1,1,0,173365.9,1
1486,15700212,Shih,475,France,Female,46,10,0.0,2,0,0,122953.0,1
1492,15634891,Jamison,504,Germany,Female,43,7,102365.49,1,1,0,194690.77,1
1570,15670823,Hsueh,651,Germany,Female,42,1,116646.76,1,1,0,44731.8,1
1573,15725141,Whiddon,716,France,Female,44,3,109528.28,1,1,0,27341.63,1
1584,15730394,Crowther,709,France,Female,43,8,0.0,2,0,0,168035.62,1
1599,15647842,Cunningham,601,Germany,Female,48,8,120782.7,1,1,0,63940.68,1
1603,15751158,Mashman,571,France,Female,42,4,108825.34,3,1,0,55558.51,1
1612,15781553,Chung,760,Germany,Female,49,9,91502.99,1,1,0,117232.9,1
1647,15651533,Brown,570,Germany,Female,50,5,129293.74,1,1,0,177805.44,1
1658,15752342,Bradley,704,Germany,Female,54,6,133656.91,3,1,0,145071.33,1
1664,15663441,Golibe,700,Germany,Female,40,4,148571.07,1,1,0,189826.96,1
1667,15579706,Curtis,611,France,Female,46,5,0.0,1,1,0,77677.14,1
1677,15658057,Padovesi,812,Spain,Female,44,8,0.0,3,1,0,66926.83,1
1686,15713826,Ferguson,613,Germany,Female,20,0,117356.19,1,0,0,113557.7,1
1718,15684269,Gray,707,Spain,Female,35,3,56674.48,1,1,0,17987.4,1
1743,15578603,Alexeieva,584,Germany,Female,54,1,77354.37,1,0,0,138192.98,1
1762,15796313,Olsen,662,France,Female,36,4,166909.2,2,1,0,138871.12,1
1771,15689980,Willis,725,Spain,Female,36,4,118520.26,1,0,0,131173.9,1
1783,15642002,Hayward,554,France,Female,35,6,117707.18,2,0,0,95277.15,1
1799,15610446,Chinedum,714,France,Female,51,4,88308.87,3,0,0,5862.53,1
1855,15711455,Kuo,740,Germany,Female,36,4,109044.6,1,0,0,94554.74,1
1857,15690925,McIntosh,527,Spain,Female,29,2,27755.97,1,1,0,97468.44,1
1913,15576644,Lin,687,Germany,Female,29,4,78939.15,1,1,0,122134.56,1
1918,15699772,Barclay,428,Germany,Female,40,3,129248.11,2,1,0,72876.43,1
1922,15638355,Woods,658,France,Female,35,5,126397.66,1,0,0,156361.58,1
1932,15652693,Greco,573,France,Female,26,4,129109.02,1,0,0,149814.68,1
1941,15659651,Ross,531,Germany,Female,31,7,117052.82,1,1,0,118508.09,1
1951,15615456,Aleksandrova,680,France,Female,37,10,123806.28,1,1,0,81776.84,1
1963,15692416,Aikenhead,358,Spain,Female,52,8,143542.36,3,1,0,141959.11,1
1965,15738318,Kung,800,France,Female,40,5,97764.41,1,1,0,98640.15,1
1966,15772243,MacDonald,612,France,Female,33,9,0.0,1,0,0,142797.5,1
1986,15627876,Pavlova,719,Spain,Female,47,9,116393.59,1,1,0,63051.32,1
1989,15657107,Angelo,563,Spain,Female,46,8,106171.68,1,1,0,163145.5,1
1995,15666055,Rowe,705,France,Female,49,7,0.0,1,1,0,63405.2,1
2025,15633043,Fedorova,545,Spain,Female,39,6,0.0,1,0,0,38410.74,1
2028,15606613,Samson,655,France,Female,59,7,0.0,1,1,0,88958.49,1
2033,15658716,Banks,667,Germany,Female,37,5,92171.35,3,1,0,178106.34,1
2038,15678146,Wong,668,Spain,Female,24,7,173962.32,1,0,0,106457.11,1
2064,15571305,Stephenson,588,Germany,Female,35,1,103060.63,1,1,0,179866.01,1
2069,15629338,Collingridge de Tourcey,658,Spain,Female,31,2,36566.96,1,1,0,103644.98,1
2071,15750684,Jibunoh,719,France,Female,42,4,0.0,1,1,0,28465.86,1
2081,15813412,Barlow,721,France,Female,55,3,44020.89,1,1,0,65864.4,1
2085,15668669,Benson,423,France,Female,36,5,97665.61,1,1,0,118372.55,1
2088,15687658,Burgin,716,France,Female,52,7,65971.61,2,1,0,14608.0,1
2099,15769216,Panicucci,601,France,Female,43,2,0.0,1,1,0,49713.87,1
2107,15659931,Ibezimako,637,Germany,Female,55,1,123378.2,1,1,0,81431.99,1
2116,15718893,Pirozzi,404,Germany,Female,54,4,125456.07,1,1,0,83715.66,1
2119,15774857,Synnot,460,France,Female,27,7,0.0,2,1,0,156150.08,1
2140,15765518,Gregson,643,France,Female,51,2,105229.53,1,1,0,34967.75,1
2169,15805260,Wood,705,Germany,Female,56,2,143249.67,1,1,0,88428.41,1
2191,15609998,Okwudilichukwu,700,Germany,Female,59,5,137648.41,1,1,0,142977.05,1
2192,15583548,Harrison,525,Spain,Female,47,6,118560.0,1,1,0,82522.61,1
2196,15735246,Norman,798,Spain,Female,58,9,0.0,2,0,0,119071.56,1
2209,15809826,Craigie,728,France,Female,46,2,109705.52,1,1,0,20276.87,1
2222,15736069,Hsing,767,Germany,Female,35,6,132253.22,1,1,0,115566.57,1
2236,15633930,Yobachukwu,648,Spain,Female,56,6,157559.59,2,1,0,140991.23,1
2238,15639077,Marchesi,622,France,Female,30,2,158584.82,3,1,0,142342.55,1
2267,15629323,Kelechi,617,Germany,Female,37,4,116471.43,2,1,0,175324.74,1
2269,15777553,Hanson,659,France,Female,56,9,123785.24,1,1,0,99504.03,1
2271,15622217,Tu,538,France,Female,38,8,88758.95,2,0,0,28226.15,1
2275,15808044,Ts'ui,580,France,Female,65,9,106804.26,3,1,0,107890.69,1
2277,15684951,He,542,France,Female,59,2,68892.77,2,1,0,7905.06,1
2294,15801265,Tang,689,Spain,Female,45,0,57784.22,1,1,0,197804.0,1
2313,15724223,Bronner,545,France,Female,55,5,0.0,1,0,0,10034.77,1
2345,15642345,Y?,714,Germany,Female,49,4,93059.34,1,1,0,7571.51,1
2350,15787907,Wang,719,Germany,Female,42,5,137227.04,3,1,0,149097.38,1
2351,15646764,Lorenzo,617,Germany,Female,58,3,119024.75,2,1,0,35199.24,1
2370,15708212,Lin,648,Spain,Female,54,7,118241.02,1,1,0,172586.89,1
2373,15578297,Ebelegbulam,737,Germany,Female,43,1,125537.38,1,1,0,138510.01,1
2382,15774151,Iadanza,614,Spain,Female,41,7,179915.85,1,0,0,14666.35,1
2408,15579130,Chidiegwu,708,Germany,Female,43,0,118994.84,1,1,0,181499.77,1
2415,15806027,Niu,556,France,Female,52,9,0.0,1,1,0,175149.2,1
2435,15613189,Browne,774,France,Female,52,2,56580.93,1,1,0,113266.28,1
2440,15586976,Alexeeva,566,France,Female,42,6,0.0,1,1,0,180702.12,1
2455,15636089,Hs?,678,Germany,Female,51,1,145751.03,1,0,0,109718.44,1
2474,15679249,Chou,351,Germany,Female,57,4,163146.46,1,1,0,169621.69,1
2475,15693199,Shao,739,France,Female,37,8,0.0,2,1,0,191557.1,1
2478,15760294,Endrizzi,512,France,Female,41,8,145150.28,1,1,0,64869.32,1
2496,15666548,Chung,466,Germany,Female,56,2,111920.13,3,1,0,197634.11,1
2510,15689341,Gibbs,655,France,Female,50,10,0.0,4,1,0,179267.94,1
2531,15598086,Brown,624,France,Female,45,3,68639.57,1,1,0,168002.31,1
2540,15569571,Davydova,584,Germany,Female,46,6,87361.02,2,1,0,120376.87,1
2541,15769703,West,550,Germany,Female,45,8,111257.59,1,0,0,97623.42,1
2561,15711834,Long,650,Spain,Female,30,6,0.0,1,0,0,67997.13,1
2595,15787318,Holmwood,537,Germany,Female,47,6,103163.35,1,1,0,16259.64,1
2601,15744582,Randall,680,France,Female,24,10,0.0,3,1,0,154971.63,1
2615,15640846,Chibueze,546,Germany,Female,58,3,106458.31,4,1,0,128881.87,1
2630,15711789,Davey,768,Spain,Female,42,3,0.0,1,0,0,161242.99,1
2635,15680278,Ts'ai,661,Spain,Female,42,9,75361.44,1,1,0,27608.12,1
2640,15581036,Beyer,712,Germany,Female,40,3,109308.79,2,1,0,120158.72,1
2660,15679410,Caldwell,729,France,Female,62,4,140549.4,1,1,0,30990.16,1
2662,15688409,Donaldson,742,France,Female,28,2,191864.51,1,1,0,108457.99,1
2663,15742272,Ozerova,669,France,Female,44,8,96418.09,1,0,0,131609.48,1
2696,15639946,Sazonova,597,Germany,Female,39,8,162532.14,3,1,0,36051.46,1
2699,15729954,Azuka,586,France,Female,28,5,0.0,3,1,0,170487.4,1
2720,15809178,Pan,569,Germany,Female,42,9,146100.75,1,1,0,32574.01,1
2733,15592816,Udokamma,623,Germany,Female,48,1,108076.33,1,1,0,118855.26,1
2753,15626787,Wei,698,Spain,Female,31,8,185078.26,1,0,0,115337.74,1
2758,15566708,Chidalu,444,France,Female,45,4,0.0,2,1,0,161653.5,1
2770,15730433,Nakayama,580,Germany,Female,38,1,128218.47,1,1,0,125953.83,1
2778,15776233,Kruglova,758,Germany,Female,61,8,125397.21,1,1,0,182184.09,1
2787,15585100,Rioux,511,Germany,Female,40,9,124401.6,1,1,0,198814.24,1
2806,15618936,MacDonald,688,France,Female,51,5,0.0,1,1,0,91624.11,1
2814,15600934,Randell,758,France,Female,52,7,125095.94,1,1,0,171189.83,1
2852,15776454,Hamilton,603,France,Female,48,5,0.0,1,1,0,100478.6,1
2857,15813067,Williams,432,Germany,Female,45,3,110219.14,1,1,0,43046.7,1
2880,15669411,Muse,750,Germany,Female,52,6,107467.56,1,1,0,126233.18,1
2881,15789425,Marsden,694,Germany,Female,37,8,98218.04,2,1,0,182354.46,1
2916,15617482,Milanesi,489,Germany,Female,52,1,131441.51,1,1,0,37240.11,1
2919,15649487,Sal,578,Germany,Female,38,4,113150.44,2,1,0,176712.59,1
2929,15581198,Jenkins,668,Germany,Female,39,0,122104.79,1,1,0,112946.67,1
2933,15724858,Begum,688,France,Female,54,9,0.0,1,1,0,191212.63,1
2968,15595324,Daniels,579,Germany,Female,39,5,117833.3,3,0,0,5831.0,1
2978,15655123,Dumetolisa,505,Spain,Female,45,9,131355.3,3,1,0,195395.33,1
2988,15682268,Steere,676,Germany,Female,26,1,108348.66,1,0,0,60231.74,1
2990,15636428,Sutherland,703,Spain,Female,45,1,0.0,1,1,0,182784.11,1
3007,15720943,Pirozzi,747,France,Female,45,1,114959.12,1,1,0,189362.39,1
3033,15800061,Moretti,495,Spain,Female,45,3,89158.94,3,1,0,135169.76,1
3075,15609653,Ifeatu,614,Germany,Female,44,6,118715.86,1,1,0,133591.11,1
3083,15759066,Carpenter,483,France,Female,44,5,136836.49,1,1,0,192359.9,1
3086,15571059,Martin,734,France,Female,54,3,0.0,1,1,0,130805.54,1
3110,15735878,Law,850,Germany,Female,47,10,134381.52,1,0,0,26812.89,1
3113,15622478,Greaves,698,France,Female,40,7,105061.74,3,1,0,107815.31,1
3120,15663161,Chiu,680,Germany,Female,51,5,143139.87,1,0,0,47795.43,1
3131,15813113,Chang,795,Spain,Female,56,5,0.0,1,1,0,35418.69,1
3142,15769596,Yen,710,Germany,Female,24,2,110407.44,2,0,0,15832.43,1
3146,15775590,Mackay,482,Germany,Female,48,2,69329.47,1,0,0,102640.52,1
3153,15724161,Sutton,644,France,Female,40,9,137285.26,4,1,0,77063.63,1
3157,15569641,Sung,692,Germany,Female,41,8,130701.29,1,1,0,59354.24,1
3171,15791373,Chikezie,850,Germany,Female,35,2,80931.75,1,0,0,12639.67,1
3176,15764604,Sutherland,586,France,Female,35,7,164769.02,3,1,0,119814.25,1
3181,15750447,Ozoemena,678,France,Female,60,10,117738.81,1,1,0,147489.76,1
3194,15725794,Winters,659,France,Female,49,1,0.0,1,1,0,116249.72,1
3206,15733973,Bibi,850,France,Female,42,8,0.0,1,1,0,19632.64,1
3225,15713463,Tate,645,Germany,Female,41,2,138881.04,1,1,0,129936.53,1
3230,15589715,Fulks,584,France,Female,66,5,0.0,1,1,0,49553.38,1
3261,15768072,Mitchell,688,Spain,Female,33,2,0.0,1,0,0,27557.18,1
3274,15646091,Frankland,560,Spain,Female,43,4,95140.44,2,1,0,123181.44,1
3286,15627220,Kang,735,Germany,Female,43,9,98807.45,1,0,0,184570.04,1
3329,15651352,Tobenna,529,France,Female,38,2,0.0,1,1,0,146388.85,1
3340,15631305,Franklin,599,Spain,Female,28,4,126833.79,2,1,0,60843.09,1
3350,15603465,Dunn,665,Germany,Female,45,5,155447.65,2,1,0,51871.95,1
3359,15750638,Obiajulu,705,Germany,Female,33,5,116765.7,1,0,0,190659.17,1
3371,15749905,Carr,698,Spain,Female,47,6,0.0,1,1,0,50213.81,1
3390,15724863,Sheppard,420,Spain,Female,55,4,91893.32,1,1,0,144870.28,1
3400,15633352,Okwukwe,628,France,Female,31,6,175443.75,1,1,0,113167.17,1
3410,15593736,Cook,598,Germany,Female,46,7,131769.04,1,0,0,184980.23,1
3430,15674678,Bradley,731,Germany,Female,43,9,79120.27,1,0,0,548.52,1
3444,15606755,Moretti,597,Spain,Female,46,4,0.0,2,1,0,58667.16,1
3481,15807993,Bruno,588,Germany,Female,30,0,110148.49,1,1,0,5790.9,1
3498,15588944,Maughan,456,France,Female,63,1,165350.61,2,0,0,140758.07,1
3520,15594878,Thompson,661,Spain,Female,41,5,28082.95,1,1,0,69586.27,1
3521,15569248,Milanesi,554,France,Female,43,10,0.0,2,1,0,149629.13,1
3531,15623712,Coates,453,Spain,Female,42,5,0.0,3,1,0,83008.49,1
3532,15653251,Hickey,408,France,Female,84,8,87873.39,1,0,0,188484.52,1
3539,15761023,Murphy,554,Germany,Female,43,2,120847.11,1,1,0,7611.61,1
3548,15641359,Shao,662,Spain,Female,35,6,0.0,2,0,0,2423.9,1
3550,15647725,Napolitano,675,France,Female,61,5,62055.17,3,1,0,166305.16,1
3557,15651823,Nkemjika,590,France,Female,60,6,147751.75,1,1,0,88206.04,1
3560,15727353,Ch'ang,650,France,Female,64,7,142028.36,1,1,0,32275.09,1
3570,15761670,Morley,695,France,Female,50,8,0.0,1,1,0,126381.6,1
3579,15711618,Chang,704,Germany,Female,39,1,124640.51,1,1,0,116511.12,1
3604,15772528,Mishin,750,France,Female,47,7,121376.15,2,1,0,54473.6,1
3611,15711716,Ferguson,580,France,Female,56,1,131368.3,1,1,0,106918.67,1
3617,15738907,Tobenna,798,France,Female,60,6,96956.1,1,1,0,31907.44,1
3618,15663446,Volkova,792,Germany,Female,29,4,107601.79,1,1,0,18922.18,1
3619,15750867,Nucci,489,Germany,Female,46,8,92060.06,1,1,0,147222.95,1
3638,15809320,McElhone,845,Spain,Female,52,0,0.0,1,1,0,31726.76,1
3640,15793049,Atkins,680,Germany,Female,48,8,115115.38,1,1,0,139558.6,1
3647,15610900,Thompson,770,France,Female,70,9,110738.89,1,1,0,22666.77,1
3659,15661903,Hsia,699,France,Female,43,3,80764.03,1,1,0,199378.58,1
3669,15586133,Pisano,666,Germany,Female,44,2,122314.5,1,0,0,68574.88,1
3682,15666270,Omeokachie,676,France,Female,40,2,147803.48,1,1,0,95181.06,1
3684,15727197,Pinto,576,France,Female,52,9,170228.59,2,0,0,148477.57,1
3695,15609704,Mao,608,France,Female,33,4,0.0,1,1,0,79304.38,1
3710,15812616,Enyinnaya,707,France,Female,49,10,0.0,1,1,0,82967.97,1
3720,15577999,Sleeman,850,France,Female,62,1,124678.35,1,1,0,70916.0,1
3727,15608344,Dawson,749,Germany,Female,29,7,137059.05,3,1,0,102975.72,1
3742,15635396,Thompson,738,Germany,Female,29,9,139106.19,1,1,0,141872.05,1
3744,15678944,Brown,655,Germany,Female,32,6,130935.56,1,1,0,9241.83,1
3764,15773868,Belov,653,Germany,Female,37,3,125734.2,2,1,0,134625.09,1
3783,15680449,Hsing,431,Germany,Female,44,2,138843.7,1,1,0,37688.31,1
3787,15728224,Kerr,710,Germany,Female,41,9,149155.53,2,1,0,42131.26,1
3818,15724251,Todd,682,Germany,Female,29,6,101012.77,1,0,0,32589.89,1
3862,15615126,Cocci,780,France,Female,37,3,0.0,2,0,0,182156.81,1
3880,15757541,Rickard,778,France,Female,33,9,151772.63,2,0,0,180249.94,1
3886,15618255,Fedorov,642,Germany,Female,56,6,103244.86,2,1,0,143049.72,1
3911,15698716,Baker,620,France,Female,70,3,87926.24,2,1,0,33350.26,1
3952,15619972,Akabueze,807,France,Female,47,9,167664.83,1,0,0,125440.11,1
3958,15756610,Carlson,657,Germany,Female,38,5,123770.46,1,0,0,47019.66,1
3976,15720071,Fiorentini,535,France,Female,49,3,0.0,1,0,0,61820.41,1
3980,15783030,Owens,685,France,Female,40,7,0.0,1,1,0,72852.74,1
3992,15601659,Fiorentino,496,Germany,Female,59,7,91680.1,2,1,0,163141.18,1
4014,15653776,Salier,720,Germany,Female,57,1,162082.31,4,0,0,27145.73,1
4022,15697100,Wright,772,Germany,Female,48,6,108736.52,1,1,0,184564.67,1
4038,15807563,Ch'iu,841,France,Female,52,5,0.0,1,0,0,183239.71,1
4039,15684461,McKay,469,Spain,Female,31,6,0.0,1,1,0,146213.75,1
4055,15734762,Ignatiev,602,France,Female,56,3,115895.22,3,1,0,4176.17,1
4077,15676404,Kirillov,672,France,Female,50,1,0.0,1,1,0,12106.82,1
