RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1563,15600991,Artemieva,694,Germany,Male,31,6,109052.59,2,1,1,19448.93,1
1622,15777797,Kovalyova,689,Spain,Male,38,5,75075.14,1,1,1,8651.92,1
1630,15595303,Johnston,736,Germany,Male,46,5,130812.91,1,1,1,77981.54,1
1631,15634950,Obiajulu,657,Germany,Male,57,8,107174.58,1,1,1,126369.55,1
1632,15685372,Azubuike,350,Spain,Male,54,1,152677.48,1,1,1,191973.49,1
1652,15585067,Wilson,634,Spain,Male,31,9,108632.48,1,1,1,179485.96,1
1702,15605279,Francis,792,France,Male,50,9,0.0,4,1,1,194700.81,1
1761,15701121,Holt,521,France,Male,38,5,110641.18,1,0,1,136507.69,1
1846,15589076,Henry,737,France,Male,36,9,0.0,1,0,1,188670.9,1
1877,15664754,Steele,640,Germany,Male,39,9,131607.28,4,0,1,6981.43,1
1920,15739858,Otitodilichukwu,618,France,Male,56,7,0.0,1,1,1,142400.27,1
1957,15605286,Moyes,565,France,Male,55,4,118803.35,2,1,1,128124.7,1
1958,15674922,Beavers,710,France,Male,54,6,171137.62,1,1,1,167023.95,1
1988,15758606,Yamamoto,738,France,Male,54,4,0.0,1,0,1,55725.04,1
2039,15710743,Onwuamaeze,621,France,Male,47,0,0.0,1,1,1,133831.37,1
2057,15577078,Zakharov,539,Spain,Male,38,6,0.0,1,1,1,152880.07,1
2079,15815626,Oluchi,640,France,Male,63,2,68432.45,2,1,1,112503.24,1
2093,15757408,Lo,655,Spain,Male,38,3,250898.09,3,0,1,81054.0,1
2142,15758372,Wallace,674,France,Male,18,7,0.0,2,1,1,55753.12,1
2197,15791700,Ugochukwutubelum,773,Germany,Male,47,2,118079.47,4,1,1,143007.49,1
2286,15783615,Ramos,630,Germany,Male,50,3,129370.91,4,1,1,47775.34,1
2290,15789097,Keeley,644,France,Male,48,8,0.0,2,0,1,44965.54,1
2296,15664543,Shaw,699,France,Male,40,7,0.0,1,0,1,152876.13,1
2297,15582714,Napolitani,749,Germany,Male,47,9,110022.74,1,0,1,135655.29,1
2310,15621210,Angelo,599,Germany,Male,46,9,123444.72,1,1,1,31368.08,1
2363,15791053,Lucciano,709,Germany,Male,45,4,122917.71,1,1,1,11.58,1
2419,15603914,Arcuri,614,France,Male,40,6,0.0,1,1,1,20339.79,1
2432,15782247,Yeh,540,France,Male,22,4,0.0,3,1,1,186233.26,1
2456,15727490,Scott,661,France,Male,47,5,0.0,1,0,1,107243.31,1
2470,15630617,Lo Duca,727,Germany,Male,36,6,140418.81,1,1,1,113033.73,1
2525,15726490,Kirby,782,Spain,Male,52,4,0.0,1,1,1,52759.82,1
2537,15752026,Hammer,691,France,Male,58,3,0.0,1,0,1,194930.3,1
2543,15791102,Mai,549,Germany,Male,41,9,95020.8,3,1,1,131710.59,1
2547,15755178,Ramos,660,France,Male,50,1,0.0,3,1,1,191849.15,1
2549,15617197,Chien,524,France,Male,50,4,0.0,2,1,1,31840.59,1
2554,15732270,Hung,727,Spain,Male,71,8,0.0,1,1,1,198446.91,1
2618,15602735,Kuo,692,Germany,Male,45,6,152296.83,4,0,1,108040.86,1
2629,15775891,Myers,634,Germany,Male,48,2,107247.69,1,1,1,103712.05,1
2690,15636999,Mao,414,France,Male,38,8,0.0,1,0,1,77661.12,1
2776,15782468,Hart,850,Spain,Male,51,3,109799.55,2,1,1,12457.76,1
2803,15723299,Sorokina,774,France,Male,53,4,113709.28,1,1,1,153887.93,1
2843,15785782,Ugonna,513,Spain,Male,48,2,0.0,1,1,1,114709.13,1
2854,15648489,Ting,487,France,Male,53,4,199689.49,1,1,1,24207.86,1
2913,15628972,Nebeolisa,699,Germany,Male,32,1,123906.22,3,1,1,127443.82,1
2918,15621083,Douglas,698,France,Male,57,6,136325.48,2,1,1,72549.27,1
2935,15690188,Maclean,631,France,Male,33,7,0.0,1,1,1,58043.02,1
2952,15671655,Thorpe,763,Germany,Male,31,7,143966.3,2,1,1,140262.96,1
2963,15605000,John,550,France,Male,38,9,140278.99,3,1,1,171457.06,1
2971,15595228,Wanliss,815,France,Male,45,7,0.0,1,0,1,52885.23,1
3008,15697997,Jamieson,602,France,Male,33,5,164704.38,1,0,1,180716.1,1
3070,15570932,Pirozzi,666,France,Male,43,7,137780.74,2,1,1,119100.05,1
3139,15701537,Ignatiev,756,France,Male,60,2,0.0,1,1,1,166513.49,1
3167,15746203,Hsia,555,Germany,Male,62,4,119817.33,1,0,1,43507.1,1
3185,15631070,Gerasimova,667,Germany,Male,55,9,154393.43,1,1,1,137674.96,1
3205,15603942,Hawthorn,547,Germany,Male,50,3,81290.02,3,0,1,177747.03,1
3213,15747097,Hs?,611,France,Male,35,10,0.0,1,1,1,23598.23,1
3251,15587419,Shipton,611,France,Male,58,8,0.0,2,0,1,107665.68,1
3295,15706071,Hunt,528,Germany,Male,39,0,127631.62,1,0,1,22197.8,1
3318,15575119,Hughes,779,France,Male,71,3,0.0,2,1,1,146895.36,1
3327,15799626,Donaghy,637,Germany,Male,50,4,126345.55,1,0,1,17323.0,1
3368,15648881,Tsai,581,Germany,Male,40,0,101016.53,1,0,1,7926.35,1
3386,15765982,Chin,735,France,Male,41,7,74135.85,1,1,1,11783.1,1
3453,15722965,Yefimova,757,France,Male,57,3,89079.41,1,1,1,53179.21,1
3544,15801218,Bermudez,675,France,Male,49,8,135133.39,1,0,1,179521.24,1
3593,15628886,Matlock,677,Spain,Male,56,5,123959.97,1,1,1,60590.72,1
3646,15607263,McCartney,788,France,Male,55,3,0.0,1,0,1,13288.46,1
3649,15691703,Shih,545,France,Male,47,8,105792.49,1,0,1,67830.2,1
3704,15768451,MacDonald,739,Germany,Male,40,5,149131.03,3,1,1,60036.99,1
3733,15689598,Dean,722,France,Male,46,6,0.0,1,1,1,93917.68,1
3745,15718507,Su,647,Germany,Male,37,3,116509.99,1,1,1,149517.71,1
3788,15644174,Marchesi,638,Germany,Male,27,4,135096.05,1,1,1,186523.72,1
3839,15778154,Kung,628,Germany,Male,50,4,122227.71,1,0,1,14217.77,1
3840,15806230,Trevisano,629,Germany,Male,40,2,121647.54,2,1,1,64849.74,1
3841,15662884,Naylor,739,Germany,Male,58,1,110597.76,1,0,1,160122.66,1
3844,15677804,Aliyeva,783,Spain,Male,38,1,0.0,3,1,1,80178.54,1
3878,15753847,Hawkins,645,Spain,Male,45,4,0.0,1,0,1,174916.85,1
3960,15663164,Yudin,663,Germany,Male,49,7,116150.65,3,1,1,84358.71,1
3965,15714981,Sabbatini,476,France,Male,37,4,0.0,1,1,1,55775.84,1
3970,15743673,Wood,551,Spain,Male,27,2,113873.22,1,1,1,85129.77,1
4027,15606641,Beggs,762,Germany,Male,56,10,100260.88,3,1,1,77142.42,1
4063,15800083,Macdonald,559,France,Male,45,8,24043.45,1,0,1,169781.45,1
4065,15689886,Holden,626,Germany,Male,39,10,132287.92,3,1,1,51467.92,1
4128,15625545,Hussey,712,Spain,Male,52,9,0.0,1,1,1,117977.45,1
4176,15693376,Baryshnikov,741,Spain,Male,43,0,0.0,2,1,1,2920.63,1
4183,15577587,Reynolds,550,Germany,Male,52,5,121016.23,1,1,1,41730.37,1
4199,15565706,Akobundu,612,Spain,Male,35,1,0.0,1,1,1,83256.26,1
4212,15615207,Yeh,792,Spain,Male,47,0,0.0,1,1,1,5557.88,1
4218,15583840,Okechukwu,587,Germany,Male,35,5,121863.61,1,1,1,23481.69,1
4243,15746553,Castles,526,Germany,Male,50,5,124233.24,1,0,1,159456.87,1
4261,15664555,Hughes,587,France,Male,40,2,0.0,4,0,1,106174.7,1
4288,15657529,Chin,714,Germany,Male,53,1,99141.86,1,1,1,72496.05,1
4304,15675380,Logan,573,Spain,Male,56,3,154669.77,1,0,1,115462.27,1
4333,15771543,Tu,507,Germany,Male,31,2,134237.07,1,1,1,166423.66,1
4343,15772412,Corser,554,Spain,Male,30,6,135370.12,1,1,1,179689.05,1
4346,15584536,Barber,720,Germany,Male,46,3,97042.6,1,1,1,133516.51,1
4368,15675854,Douglas,573,Spain,Male,50,0,159304.07,1,0,1,155915.24,1
4410,15781598,Middleton,756,Germany,Male,41,6,149049.92,1,0,1,50422.36,1
4455,15641312,Paterson,615,France,Male,36,6,0.0,1,1,1,27011.8,1
4534,15607275,Ch'ang,850,Spain,Male,39,6,206014.94,2,0,1,42774.84,1
4536,15635034,Aldrich,727,Germany,Male,37,9,101191.83,1,1,1,34551.35,1
4548,15672152,Grant,850,Germany,Male,37,9,122506.38,1,0,1,199693.84,1
4580,15711028,Nnachetam,534,France,Male,52,1,0.0,3,1,1,104035.41,1
4596,15782360,Rogers,743,Germany,Male,65,2,131935.51,1,1,1,96399.67,1
4609,15614103,Colombo,850,Germany,Male,42,8,119839.69,1,0,1,51016.02,1
4625,15710543,Okwuoma,629,France,Male,46,1,130666.2,1,1,1,161125.67,1
4700,15748597,Chester,844,Spain,Male,56,5,99529.7,1,0,1,157230.06,1
4790,15743828,Stevens,691,France,Male,41,2,0.0,1,1,1,56850.92,1
4828,15665053,Nixon,636,Spain,Male,52,4,111284.53,1,0,1,32936.44,1
4870,15781272,Coles,669,France,Male,50,4,149713.61,3,1,1,124872.42,1
4902,15575935,Baxter,673,France,Male,59,0,178058.06,2,0,1,21063.71,1
4912,15691004,Yu,407,Spain,Male,37,1,0.0,1,1,1,49161.12,1
4923,15751203,Cattaneo,702,France,Male,26,5,56738.47,2,1,1,100442.22,1
4989,15775067,Fang,606,France,Male,47,3,93578.68,2,0,1,137720.56,1
5003,15737556,Vasilyev,590,France,Male,43,7,81076.8,2,1,1,182627.25,1
5011,15719508,Davis,575,Germany,Male,49,7,121205.15,4,1,1,168080.53,1
5126,15656086,Bovee,542,Spain,Male,54,8,105770.14,1,0,1,140929.98,1
5144,15670584,Nkemakolam,646,Spain,Male,31,2,0.0,1,1,1,170821.43,1
5168,15587174,Kerr,726,France,Male,29,7,0.0,2,1,1,91844.14,1
5213,15621611,Gibson,742,Germany,Male,55,5,155196.17,1,0,1,121207.66,1
5216,15701280,Romano,576,France,Male,24,3,0.0,1,0,1,78498.04,1
5250,15804038,Quinn,740,France,Male,44,9,0.0,1,0,1,96528.0,1
5298,15683416,Russo,572,Germany,Male,51,8,97750.07,3,1,1,193014.26,1
5348,15662426,Tang,649,Spain,Male,32,1,0.0,1,0,1,91167.19,1
5357,15655436,Kendall,839,Germany,Male,47,2,136911.07,1,1,1,168184.62,1
5360,15801832,Lombardo,684,Germany,Male,42,1,117691.0,1,1,1,23135.65,1
5364,15663410,Piccio,771,Spain,Male,51,5,135506.58,3,1,1,152479.64,1
5371,15728564,Lo,682,France,Male,41,6,0.0,2,0,1,134158.09,1
5399,15648933,Reilly,831,Germany,Male,44,3,111100.98,1,1,1,28144.07,1
5559,15645355,Macleod,677,Germany,Male,34,3,126729.41,1,1,1,26106.39,1
5597,15796957,Iadanza,597,Spain,Male,35,9,0.0,3,0,1,73181.39,1
5656,15573171,Liao,695,Spain,Male,63,1,146202.93,1,1,1,126688.83,1
5665,15661723,Abramovich,667,Spain,Male,71,4,137260.78,1,0,1,94433.08,1
5667,15649616,Otutodilichukwu,636,Spain,Male,60,7,124447.73,1,1,1,141364.62,1
5669,15720919,Duggan,667,France,Male,42,7,0.0,1,0,1,108348.94,1
5701,15812888,Perreault,447,France,Male,41,3,0.0,4,1,1,197490.39,1
5732,15800746,Watson,674,France,Male,45,7,144889.18,1,1,1,102591.9,1
5743,15632665,Yevseyev,832,France,Male,61,2,0.0,1,0,1,127804.66,1
5780,15723950,Kruglov,684,Spain,Male,40,2,70291.02,1,1,1,115468.84,1
5825,15698953,Hart,636,Spain,Male,36,1,0.0,3,1,1,74048.1,1
5883,15772650,Longo,732,France,Male,55,9,136576.02,1,0,1,3268.17,1
5953,15657535,Pearson,590,Spain,Male,29,10,0.0,1,1,1,51907.72,1
5963,15571193,Morrison,579,Germany,Male,42,0,144386.32,1,1,1,22497.1,1
6082,15813159,Hairston,526,France,Male,52,8,93590.47,1,0,1,21228.71,1
6084,15603880,Morgan,519,Germany,Male,38,1,114141.64,1,1,1,60988.21,1
6098,15615050,Savage,575,Germany,Male,47,9,107915.94,2,1,1,63452.18,1
6102,15588695,Su,833,Spain,Male,32,6,0.0,1,1,1,44323.22,1
6132,15749401,Ko,686,France,Male,60,9,0.0,3,1,1,75246.21,1
6173,15656822,Day,568,Germany,Male,43,5,87612.64,4,1,1,107155.4,1
6187,15703037,Edwards,618,France,Male,37,5,0.0,1,0,1,178705.45,1
6227,15792305,Mountgarrett,762,Germany,Male,46,6,123571.77,3,0,1,57014.17,1
6232,15729238,Peng,631,Germany,Male,48,1,106396.48,1,1,1,150661.42,1
6247,15771442,Pennington,633,France,Male,40,4,150578.0,1,0,1,34670.62,1
6257,15611186,Yevdokimova,609,France,Male,37,1,39344.83,1,1,1,178291.89,1
6263,15650026,Barclay-Harvey,513,France,Male,44,1,63562.02,2,0,1,52629.73,1
6272,15620756,Stokes,747,France,Male,49,6,202904.64,1,1,1,17298.72,1
6274,15576935,Ampt,743,Spain,Male,43,2,161807.18,2,0,1,93228.86,1
6326,15615797,Hyde,743,Germany,Male,59,5,108585.35,1,1,1,192127.22,1
6347,15814468,Wei,551,Germany,Male,50,1,121399.98,1,0,1,84508.44,1
6379,15768763,Bogdanov,562,France,Male,37,2,0.0,1,0,1,52525.15,1
6400,15738501,Booth,601,Germany,Male,48,9,163630.76,1,0,1,41816.49,1
6404,15736126,Sung,850,Germany,Male,55,0,98710.89,1,1,1,83617.17,1
6467,15763683,Northern,678,Germany,Male,32,4,139626.01,1,1,1,118235.52,1
6509,15700801,Eipper,850,Germany,Male,42,6,84445.68,3,0,1,60021.34,1
6511,15643916,Munro,619,Spain,Male,46,8,62400.48,1,1,1,132498.39,1
6539,15604093,Neitenstein,546,France,Male,34,4,165363.31,2,1,1,25744.13,1
6705,15681878,Fan,436,Germany,Male,45,3,104339.11,2,1,1,183540.22,1
6783,15657809,Lo,585,France,Male,55,10,106415.57,3,1,1,122960.98,1
6794,15611669,Nyhan,623,Germany,Male,50,7,126608.37,1,0,1,645.61,1
6861,15785654,Ofodile,727,Germany,Male,45,6,114422.85,2,1,1,104678.78,1
6879,15636592,Iroawuchi,651,France,Male,35,0,181821.96,2,0,1,36923.67,1
6913,15679884,Hs?eh,544,France,Male,48,10,78314.63,3,1,1,103713.93,1
6930,15651627,White,628,Germany,Male,39,1,115341.19,1,1,1,107674.3,1
6952,15738889,Shih,658,France,Male,42,8,102870.93,1,0,1,103764.55,1
6973,15706232,Niu,595,France,Male,52,9,0.0,1,1,1,106340.66,1
7000,15776156,Dolgorukova,521,France,Male,27,4,121325.84,1,1,1,164223.7,1
7018,15767729,Smith,646,Spain,Male,25,5,182876.88,2,1,1,42537.59,1
7032,15580914,Okechukwu,478,Spain,Male,48,0,83287.05,2,0,1,44147.95,1
7118,15765257,Meng,564,Spain,Male,31,5,121461.87,1,1,1,20432.09,1
7133,15694666,Thornton,707,Spain,Male,48,8,88441.64,1,1,1,119903.2,1
7156,15609070,Findlay,515,Germany,Male,45,7,120961.5,3,1,1,39288.11,1
7224,15729771,Davide,799,Germany,Male,31,9,154586.92,1,0,1,88604.89,1
7282,15735572,Lawrence,629,France,Male,59,9,113657.83,1,1,1,116848.79,1
7354,15736420,Macdonald,596,France,Male,21,4,210433.08,2,0,1,197297.77,1
7401,15802071,Levi,762,Germany,Male,35,1,117458.51,1,0,1,178361.48,1
7456,15748499,Johnson,550,Germany,Male,33,4,118400.91,1,0,1,13999.64,1
7484,15784526,Chen,616,France,Male,44,5,102016.38,1,0,1,178235.37,1
7493,15776545,Napolitani,682,France,Male,28,10,200724.96,1,0,1,82872.64,1
7557,15757306,Miller,738,Spain,Male,49,3,0.0,3,1,1,65066.48,1
7565,15759387,McIntosh,598,Germany,Male,38,1,101487.18,1,1,1,75959.1,1
7572,15768342,Bolton,718,France,Male,52,8,79475.3,3,1,1,32421.32,1
7581,15781975,Rees,708,France,Male,34,3,0.0,1,0,1,121457.88,1
7662,15701738,Arcuri,612,Germany,Male,44,2,115163.38,1,1,1,97677.52,1
7663,15650591,Calabrese,809,Germany,Male,50,10,118098.62,1,1,1,100720.02,1
7682,15633608,Black,641,France,Male,33,2,146193.6,2,1,1,55796.83,1
7688,15776494,Siciliano,754,France,Male,61,5,146622.35,1,1,1,41815.22,1
7699,15691513,Dawkins,592,France,Male,60,9,0.0,4,1,1,13614.01,1
7712,15763029,Ch'iu,612,Germany,Male,46,9,161450.03,1,1,1,96961.0,1
7725,15673591,Oluchukwu,842,France,Male,44,3,141252.18,4,0,1,128521.16,1
7736,15774936,Liang,543,Germany,Male,41,6,143350.41,1,1,1,192070.16,1
7774,15679818,Yuan,636,Germany,Male,67,7,136709.35,1,0,1,66753.1,1
7810,15780989,Hajek,579,Spain,Male,43,2,145843.82,1,1,1,198402.37,1
7833,15664849,Colon,573,Spain,Male,46,3,65269.23,1,0,1,189988.65,1
7895,15718281,Muir,706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1
7975,15722632,Dickson,716,Germany,Male,50,2,119655.77,1,1,1,12944.17,1
8004,15595426,Madukwe,603,Spain,Male,57,6,105000.85,2,1,1,87412.24,1
8008,15791513,Manfrin,647,France,Male,41,4,138937.35,1,1,1,101617.64,1
8031,15578141,Chien,592,Spain,Male,38,3,0.0,1,1,1,12905.89,1
8072,15688849,Martin,609,France,Male,48,1,108019.27,3,1,1,184524.65,1
8120,15586236,Banks,704,France,Male,31,5,132084.66,3,1,1,54474.48,1
8127,15602647,Cunningham,729,Germany,Male,39,6,127415.85,1,1,1,184977.2,1
8164,15572050,Yefimov,768,Germany,Male,48,3,122831.58,1,1,1,24533.89,1
8171,15641366,Y?an,599,Germany,Male,61,1,124737.96,1,0,1,90389.61,1
8241,15708504,Wong,790,Germany,Male,50,8,121438.58,1,1,1,176471.78,1
8254,15746515,Greece,750,France,Male,36,7,136492.92,3,1,1,26500.29,1
8302,15766017,Brookman,615,Germany,Male,58,3,72309.3,1,1,1,85687.09,1
8306,15605698,Harrison,746,France,Male,58,3,0.0,3,1,1,80344.96,1
8312,15589698,De Luca,555,Germany,Male,42,6,107104.5,1,1,1,41304.44,1
8345,15712813,Nevzorova,520,Germany,Male,43,3,150805.17,3,0,1,25333.03,1
8350,15611729,Kerr,703,Germany,Male,39,1,141559.5,1,1,1,31257.1,1
8370,15632882,Konovalova,684,Germany,Male,37,1,126817.13,2,1,1,29995.83,1
8380,15745266,Norman,434,Spain,Male,55,6,0.0,1,0,1,73562.05,1
8398,15720155,Tao,630,Germany,Male,29,6,131354.39,1,0,1,9324.31,1
8402,15663134,Uspenskaya,535,Spain,Male,58,1,0.0,2,1,1,11779.98,1
8425,15775703,Lo,702,France,Male,26,2,71281.29,1,1,1,108747.12,1
8433,15582519,Seleznyov,479,France,Male,47,6,121797.09,1,0,1,5811.9,1
8435,15755330,Forbes,512,Germany,Male,41,7,122403.24,1,0,1,37439.9,1
8449,15717191,Ferri,508,France,Male,49,1,93817.41,2,1,1,132468.76,1
8478,15685947,Henderson,556,Germany,Male,42,0,115915.53,2,0,1,125435.47,1
8536,15754940,Descoteaux,597,Spain,Male,43,2,85162.26,1,0,1,5104.08,1
8544,15702601,Wyatt,680,Germany,Male,30,4,108300.27,2,0,1,44384.57,1
8578,15569976,Woronoff,754,Germany,Male,65,1,136186.44,1,1,1,121529.59,1
8626,15581893,Ginikanwa,747,France,Male,43,1,130788.71,1,0,1,101495.0,1
8627,15672447,Bailey,657,Germany,Male,40,7,99165.84,1,0,1,119333.95,1
8637,15582892,Scott,601,France,Male,46,2,99786.07,1,1,1,32683.88,1
8675,15719426,Cole,529,France,Male,67,8,103101.56,2,1,1,154002.02,1
8680,15753092,He,791,Germany,Male,35,5,129828.58,1,1,1,181918.26,1
8689,15778418,Burns,637,Germany,Male,40,9,154309.67,1,1,1,125334.16,1
8724,15803202,Onyekachi,350,France,Male,51,10,0.0,1,1,1,125823.79,1
8764,15665159,Brooks,727,France,Male,61,0,128213.96,2,1,1,188729.08,1
8816,15710034,T'ao,637,Germany,Male,43,1,135645.29,2,0,1,101382.86,1
8838,15809736,Steigrad,664,France,Male,46,2,0.0,1,1,1,177423.02,1
8839,15731148,Isayeva,558,France,Male,33,0,108477.49,1,1,1,109096.71,1
8854,15800031,Laura,681,France,Male,43,3,66338.68,1,1,1,18772.5,1
8864,15781129,Montgomery,687,Spain,Male,38,8,69434.4,2,1,1,66580.13,1
8871,15789560,Clark,668,France,Male,42,8,187534.79,1,1,1,32900.41,1
8877,15712807,Robertson,556,Spain,Male,46,3,131764.96,1,1,1,108500.66,1
8881,15603764,Chang,560,France,Male,49,4,0.0,1,1,1,100075.1,1
8888,15768233,Chukwuebuka,435,Germany,Male,37,8,114346.3,1,0,1,980.93,1
8905,15737735,Grant,683,Spain,Male,40,4,95053.1,1,1,1,116816.54,1
8916,15804962,Nnaife,606,France,Male,36,1,155655.46,1,1,1,192387.51,1
8954,15592925,Giordano,711,Spain,Male,42,3,177626.77,3,0,1,16392.72,1
8955,15581626,Mancini,664,France,Male,54,8,0.0,1,1,1,162719.69,1
9009,15776936,Whitworth,475,France,Male,40,7,160818.08,1,0,1,169642.13,1
9056,15645323,Chinwenma,630,France,Male,55,2,0.0,1,1,1,106202.07,1
9079,15705448,Gilbert,647,Germany,Male,52,7,130013.12,1,1,1,190806.36,1
9093,15736250,Johnstone,781,France,Male,38,2,117810.79,1,0,1,65632.33,1
9127,15666095,Costa,753,Spain,Male,51,4,79811.72,2,0,1,68260.27,1
9163,15606097,Zakharov,665,Germany,Male,63,7,104469.58,1,1,1,25165.36,1
9174,15653572,Thornton,673,Spain,Male,43,8,127132.96,1,0,1,6009.27,1
9211,15792650,Watts,382,Spain,Male,36,0,0.0,1,1,1,179540.73,1
9327,15601787,Greco,641,Germany,Male,35,2,103711.56,1,0,1,192464.21,1
9406,15807900,Chineze,575,France,Male,36,7,0.0,1,1,1,55868.97,1
9444,15687001,Chiemenam,596,Germany,Male,54,1,123544.0,1,1,1,120314.75,1
9495,15688951,Stoneman,789,Germany,Male,43,8,119654.44,2,0,1,148412.24,1
9514,15566378,Tillman,515,France,Male,48,5,129387.94,1,0,1,147955.91,1
9540,15590337,Golubov,659,France,Male,29,6,123192.12,1,1,1,56971.41,1
9561,15658409,Mao,686,France,Male,41,5,128876.71,3,1,1,106939.34,1
9573,15641688,Collier,644,Spain,Male,18,7,0.0,1,0,1,59645.24,1
9585,15608588,Mackinlay,563,Germany,Male,41,2,100520.92,1,1,1,19412.8,1
9678,15566531,Iloerika,724,Germany,Male,33,4,88046.88,1,0,1,186942.49,1
9717,15706458,Pan,812,Germany,Male,39,5,115730.71,3,1,1,185599.34,1
9745,15785358,Gresswell,586,Germany,Male,46,8,106968.96,1,1,1,79366.98,1
9769,15644994,Ko,714,Germany,Male,54,4,137986.58,2,0,1,51308.54,1
9860,15615430,Adams,678,Germany,Male,55,4,129646.91,1,1,1,184125.1,1
9883,15785490,Okeke,771,France,Male,50,3,105229.72,1,1,1,16281.68,1
9911,15784042,L?,624,France,Male,55,7,118793.6,1,1,1,95022.02,1
9918,15755731,Davis,635,Germany,Male,53,8,117005.55,1,0,1,123646.57,1
9948,15732202,Abramovich,615,France,Male,34,1,83503.11,2,1,1,73124.53,1
9982,15672754,Burbidge,498,Germany,Male,42,3,152039.7,1,1,1,53445.17,1
