RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
258,15592979,Rose,671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0
262,15673481,Morton,726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0
263,15686776,Rossi,557,France,Female,32,6,184686.41,2,1,0,14956.44,0
266,15813163,Ch'iu,531,Spain,Female,36,9,99240.51,1,1,0,123137.01,0
270,15799217,Zetticci,791,Germany,Female,35,7,52436.2,1,1,0,161051.75,0
278,15767339,Chiazagomekpere,777,France,Female,53,10,0.0,2,1,0,189992.97,0
288,15790678,Davidson,475,France,Female,32,8,119023.28,1,1,0,100816.29,0
292,15607098,Ahmed,747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0
301,15803976,Efremov,694,France,Female,31,10,0.0,2,1,0,160990.27,0
302,15682541,Hartley,616,Spain,Female,36,6,132311.71,1,0,0,15462.84,0
314,15797960,Skinner,806,Germany,Female,59,0,135296.33,1,1,0,182822.5,0
319,15677512,McEncroe,628,Spain,Female,22,3,0.0,1,1,0,85426.28,0
324,15585215,Yuan,763,France,Female,31,4,0.0,2,0,0,50404.72,0
332,15601274,Hsieh,667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0
335,15742668,Day,626,Spain,Female,37,6,108269.37,1,1,0,5597.94,0
345,15785869,Pisano,718,France,Female,25,7,0.0,2,1,0,30380.12,0
346,15763859,Brown,840,France,Female,43,7,0.0,2,1,0,90908.95,0
347,15658935,Freeman,630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0
353,15777352,Ikedinachukwu,568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0
364,15745088,Chen,443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0
367,15633537,Nolan,540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0
370,15583303,Monaldo,593,France,Female,29,2,152265.43,1,1,0,34004.44,0
379,15677371,Ko,629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0
390,15717225,Ikemefuna,544,France,Female,21,10,161525.96,2,1,0,9262.77,0
408,15745354,Franklin,611,Spain,Female,37,4,0.0,2,1,0,125696.26,0
410,15691625,Ko,537,Germany,Female,41,3,138306.34,1,1,0,106761.47,0
419,15659843,Li,643,France,Female,46,6,0.0,2,0,0,106781.59,0
420,15615624,De Salis,605,France,Female,28,6,0.0,2,0,0,159508.52,0
422,15716186,Richardson,586,France,Female,38,2,0.0,2,1,0,87168.46,0
424,15622834,Stevenson,678,France,Female,35,4,0.0,1,1,0,125518.32,0
429,15576313,Wei,486,Germany,Female,40,9,71340.09,1,1,0,76192.21,0
433,15705521,Pisani,548,Germany,Female,33,0,101084.36,1,1,0,42749.85,0
437,15693737,Carr,627,Germany,Female,30,4,79871.02,2,1,0,129826.89,0
439,15783501,Findlay,800,France,Female,38,2,168190.33,2,1,0,68052.08,0
441,15782735,Chukwuemeka,626,France,Female,35,3,0.0,1,0,0,80190.36,0
442,15611088,Genovese,790,France,Female,31,9,0.0,2,1,0,84126.75,0
450,15658169,Cook,778,Spain,Female,47,6,127299.34,2,1,0,124694.99,0
451,15794396,Newbold,494,Germany,Female,38,7,174937.64,1,1,0,40084.32,0
454,15668444,He,590,Spain,Female,44,3,139432.37,1,1,0,62222.81,0
463,15670039,Sun,509,Spain,Female,25,3,108738.71,2,1,0,106920.57,0
475,15603156,Elewechi,571,France,Female,33,1,0.0,2,1,0,102750.7,0
478,15809722,Ankudinov,611,France,Female,40,8,100812.33,2,1,0,147358.27,0
482,15744398,Burns,525,France,Female,23,5,0.0,2,1,0,160249.1,0
497,15662403,Kryukova,622,France,Female,32,6,169089.38,2,1,0,101057.95,0
505,15715527,Freeman,543,Spain,Female,41,4,0.0,1,0,0,194902.16,0
508,15677307,Lo,684,Germany,Female,40,6,137326.65,1,1,0,186976.6,0
512,15761043,Macleod,632,Germany,Female,38,6,86569.76,2,1,0,98090.91,0
535,15567832,Shih,550,France,Female,40,7,114354.95,1,1,0,54018.93,0
546,15615457,Burns,842,Spain,Female,44,2,112652.08,2,1,0,126644.98,0
548,15720187,Han,479,Germany,Female,30,7,143964.36,2,1,0,41879.99,0
551,15750141,Reichard,721,Germany,Female,36,3,65253.07,2,1,0,28737.78,0
553,15763063,Price,685,Spain,Female,25,10,128509.63,1,1,0,121562.33,0
577,15761986,Obialo,439,Spain,Female,32,3,138901.61,1,1,0,75685.97,0
579,15734674,Lin,593,France,Female,41,6,0.0,1,1,0,65170.66,0
584,15753719,Rickards,547,Germany,Female,30,9,72392.41,1,1,0,77077.14,0
596,15680970,Lombardi,611,Germany,Female,41,2,114206.84,1,1,0,164061.6,0
610,15586585,Duncan,698,Germany,Female,51,2,111018.98,1,1,0,86410.28,0
612,15603203,Avdeyeva,650,France,Female,27,6,0.0,2,1,0,1002.39,0
630,15692463,Rahman,799,Spain,Female,28,3,142253.65,1,1,0,45042.56,0
633,15718673,Mirams,839,Spain,Female,33,10,75592.43,1,1,0,62674.42,0
636,15633648,Jideofor,696,Spain,Female,51,5,0.0,2,1,0,55022.43,0
637,15603323,Bell,660,Spain,Female,33,1,0.0,2,0,0,117834.91,0
640,15798398,Pagnotto,785,France,Female,36,4,135438.4,1,0,0,190627.01,0
642,15580684,Feng,706,France,Female,29,5,112564.62,1,1,0,42334.38,0
649,15633064,Stonebraker,438,France,Female,36,4,0.0,2,1,0,64420.5,0
660,15603065,Grubb,751,France,Female,30,6,0.0,2,1,0,15766.1,0
671,15576368,Bledsoe,624,Germany,Female,48,3,122388.38,2,0,0,30020.09,0
677,15607040,P'an,593,Spain,Female,38,4,88736.44,2,1,0,67020.03,0
680,15668886,Blakey,684,Spain,Female,38,3,0.0,2,1,0,44255.65,0
684,15786905,Russo,749,Germany,Female,40,8,141782.57,2,0,0,86333.63,0
690,15720649,Ferdinand,641,France,Female,36,5,66392.64,1,1,0,31106.67,0
701,15803457,Hao,750,France,Female,32,5,0.0,2,1,0,95611.47,0
710,15734886,Mazzi,686,France,Female,34,3,123971.51,2,1,0,147794.63,0
714,15716164,Nicholls,501,France,Female,41,3,144260.5,1,1,0,172114.67,0
717,15677369,Golubov,554,Germany,Female,37,4,58629.97,1,0,0,182038.6,0
718,15804072,Chen,701,Spain,Female,42,5,0.0,2,0,0,24210.56,0
724,15571973,Chinwemma,776,France,Female,38,2,169824.46,1,1,0,169291.7,0
729,15654238,Jen,673,France,Female,40,5,137494.28,1,1,0,81753.92,0
732,15790757,Cody,769,France,Female,25,10,0.0,2,0,0,187925.75,0
740,15705639,Onyemauchechukwu,692,France,Female,28,8,95059.02,2,1,0,44420.18,0
748,15587535,Onyemauchechukwu,450,Spain,Female,46,5,177619.71,1,1,0,54227.06,0
752,15634245,Muecke,758,Germany,Female,47,9,95523.16,1,1,0,73294.48,0
755,15685997,Azubuike,838,Spain,Female,39,5,166733.92,2,1,0,14279.44,0
757,15637979,Fuller,664,Germany,Female,36,2,127160.78,2,1,0,78140.75,0
759,15647099,Ts'ui,633,France,Female,37,9,156091.97,1,1,0,72008.61,0
761,15583212,Chidozie,600,France,Female,43,5,134022.06,1,1,0,194764.83,0
764,15622750,Chu,742,Germany,Female,21,1,114292.48,1,1,0,31520.4,0
766,15812351,Beluchi,710,Spain,Female,27,2,135277.96,1,1,0,142200.15,0
780,15769974,Shih,679,Spain,Female,35,8,119182.73,1,0,0,121210.09,0
784,15745196,Verco,571,France,Female,35,8,0.0,2,0,0,84569.13,0
789,15600739,Galkin,562,Spain,Female,35,0,0.0,2,1,0,119899.52,0
793,15707473,Summers,850,Germany,Female,48,6,111962.99,1,1,0,111755.8,0
807,15613319,Rice,793,France,Female,33,0,0.0,1,0,0,175544.02,0
810,15778463,Ikenna,657,France,Female,37,6,95845.6,1,1,0,122218.23,0
811,15699430,Davide,618,France,Female,35,10,0.0,2,1,0,180439.75,0
815,15641655,Black,700,France,Female,26,2,0.0,2,0,0,50051.42,0
820,15747807,Gallagher,720,France,Female,43,6,137824.03,2,1,0,172557.77,0
822,15716155,Shaw,841,France,Female,36,5,156021.31,1,0,0,122662.98,0
830,15639788,Yuan,577,France,Female,39,10,0.0,2,1,0,10553.31,0
835,15780628,Wu,633,France,Female,30,6,0.0,2,0,0,41642.29,0
842,15737792,Abbie,818,France,Female,31,1,186796.37,1,0,0,178252.63,0
848,15586959,Unaipon,468,France,Female,42,5,0.0,2,1,0,125305.34,0
876,15653762,Chidiebele,501,France,Female,39,9,117301.66,1,0,0,182025.95,0
879,15656333,Jen,574,France,Female,33,3,134348.57,1,1,0,63163.99,0
898,15782390,T'ien,621,France,Female,40,6,0.0,1,1,0,155155.25,0
913,15566091,Thomsen,545,Spain,Female,32,4,0.0,1,1,0,94739.2,0
930,15590876,Knupp,764,France,Female,24,7,106234.02,1,0,0,115676.38,0
933,15634141,Shephard,708,Germany,Female,42,8,192390.52,2,1,0,823.36,0
940,15599289,Yeh,724,France,Female,37,10,68598.56,1,1,0,157862.82,0
942,15676521,Y?an,696,France,Female,31,8,0.0,2,0,0,191074.11,0
944,15781465,Schofield,675,Germany,Female,29,8,121326.42,1,1,0,133457.52,0
956,15571002,Yusupov,706,France,Female,44,4,129605.99,1,0,0,69865.49,0
968,15720893,Gilbert,637,Spain,Female,34,9,0.0,2,0,0,26057.08,0
978,15582616,Y?an,520,France,Female,38,4,0.0,2,1,0,56388.63,0
979,15799515,Wei,652,France,Female,48,8,133297.24,1,1,0,77764.37,0
980,15642937,Padovesi,550,France,Female,46,7,0.0,2,1,0,130590.35,0
982,15566156,Franklin,749,Germany,Female,44,0,71497.79,2,0,0,151083.8,0
994,15782899,Ginn,661,Spain,Female,28,7,95357.49,1,0,0,102297.15,0
1000,15787772,Hansen,759,France,Female,38,1,104091.29,1,0,0,91561.91,0
1001,15691111,Pai,648,Germany,Female,42,8,121980.56,2,1,0,4027.02,0
1005,15723685,Ekechukwu,601,Germany,Female,26,7,105514.69,2,1,0,50070.59,0
1007,15739189,Johnson,561,Spain,Female,33,6,0.0,2,1,0,45261.47,0
1025,15729279,Naylor,718,France,Female,25,4,108691.95,1,1,0,63030.97,0
1026,15759805,Pinto,582,France,Female,32,4,0.0,2,1,0,59668.81,0
1032,15667521,Crawford,631,France,Female,22,3,0.0,2,0,0,30781.77,0
1055,15743016,MacDonald,602,Spain,Female,22,7,141604.76,1,1,0,30379.6,0
1061,15650933,Ma,490,Spain,Female,48,8,155413.06,1,1,0,187921.3,0
1082,15699911,Chapman,461,Spain,Female,35,8,0.0,1,1,0,132295.95,0
1084,15692583,Udobata,678,France,Female,32,5,0.0,2,1,0,90284.47,0
1088,15696098,Palermo,498,France,Female,31,10,0.0,2,1,0,13892.57,0
1099,15724127,McLean,790,France,Female,26,4,141581.71,2,0,0,98309.27,0
1104,15780144,Tisdall,512,Germany,Female,32,2,123403.85,2,1,0,80120.19,0
1106,15624293,Mironova,514,France,Female,46,3,106511.85,1,1,0,55072.32,0
1107,15618182,Ndubueze,678,France,Female,38,2,0.0,2,0,0,115068.99,0
1113,15714750,Northey,690,France,Female,42,3,92578.14,2,0,0,70810.6,0
1122,15672704,Jackson,809,France,Female,24,4,0.0,2,1,0,193518.76,0
1127,15593973,Wilkie,663,Spain,Female,33,8,122528.18,1,1,0,196260.3,0
1129,15750258,Ann,675,France,Female,32,2,155663.31,1,1,0,97658.66,0
1138,15645269,Duncan,583,France,Female,42,4,0.0,2,1,0,17439.66,0
1147,15575581,Dickson,614,Germany,Female,30,3,131344.52,2,1,0,54776.64,0
1148,15671209,Holden,593,Germany,Female,29,5,101713.84,3,1,0,134594.99,0
1151,15722993,Page,700,France,Female,27,6,137963.07,1,0,0,8996.79,0
1163,15752731,Millar,615,France,Female,30,9,0.0,1,1,0,87347.82,0
1166,15723907,Lawless,712,Germany,Female,49,5,154776.42,2,0,0,196257.68,0
1167,15633419,Brooks,622,Germany,Female,28,1,143124.63,2,1,0,81723.8,0
1169,15710456,Balmain,607,France,Female,27,2,0.0,2,1,0,63495.86,0
1174,15808182,Beneventi,478,Spain,Female,36,3,92363.3,2,1,0,44912.7,0
1180,15814032,Hsieh,807,Germany,Female,31,1,93460.47,2,0,0,172782.69,0
1195,15573769,Fiorentini,764,France,Female,24,7,0.0,2,1,0,186105.99,0
1198,15813444,McIntosh,590,Spain,Female,34,6,0.0,2,1,0,171021.44,0
1210,15715667,Sorokina,850,France,Female,32,7,0.0,2,0,0,155227.0,0
1225,15628298,Johnstone,500,Spain,Female,47,8,128486.11,1,1,0,179227.12,0
1227,15775572,Bergamaschi,531,Germany,Female,42,6,88324.31,2,1,0,75248.75,0
1228,15613844,Murphy,557,France,Female,28,7,146445.24,2,1,0,184317.74,0
1229,15578515,Osinachi,659,France,Female,38,3,0.0,2,1,0,158553.1,0
1234,15575410,Chidiegwu,667,Germany,Female,39,4,83765.35,2,1,0,118358.54,0
1245,15616709,Bunton,587,Germany,Female,38,0,132122.42,2,0,0,31730.32,0
1254,15699523,Chu,499,Germany,Female,55,4,126817.65,2,1,0,123269.71,0
1259,15740494,Cameron,633,France,Female,33,3,0.0,2,1,0,191111.02,0
1264,15726557,Lai,638,France,Female,42,7,165679.92,1,0,0,32916.29,0
1267,15749050,Justice,548,France,Female,36,3,0.0,1,1,0,65996.9,0
1269,15617078,Ewing,658,France,Female,44,6,148481.09,1,1,0,130529.13,0
1273,15756539,Marshall,585,Germany,Female,39,7,165610.41,2,0,0,131852.01,0
1288,15565701,Ferri,698,Spain,Female,39,9,161993.89,1,0,0,90212.38,0
1292,15679611,Andrews,734,Spain,Female,37,2,130404.92,1,0,0,34548.74,0
1296,15737748,McWilliam,534,Spain,Female,33,3,151233.62,1,0,0,199336.63,0
1303,15671097,Carter,428,France,Female,31,2,0.0,2,1,0,54487.43,0
1305,15749004,Tsao,718,France,Female,31,0,118100.59,2,1,0,103165.15,0
1316,15734634,Bocharova,607,Spain,Female,27,5,100912.19,1,0,0,7631.27,0
1323,15598846,Shahan,700,France,Female,44,2,58781.76,1,1,0,16874.92,0
1327,15682773,Hayward,781,France,Female,38,3,128345.69,2,1,0,63218.85,0
1331,15742854,Lettiere,640,Spain,Female,46,8,0.0,2,1,0,89043.19,0
1334,15734942,Nnamutaezinwa,539,Germany,Female,38,8,82407.51,1,1,0,13123.41,0
1338,15650889,Golubev,710,Germany,Female,30,10,133537.1,2,1,0,155593.74,0
1346,15714567,Chan,568,Spain,Female,26,6,0.0,2,0,0,166495.2,0
1367,15621353,Hudson,645,Spain,Female,37,7,0.0,2,1,0,13589.93,0
1371,15791767,Lucciano,769,France,Female,26,7,0.0,2,1,0,176843.53,0
1372,15792722,Omeokachie,611,France,Female,43,8,64897.75,1,1,0,114996.33,0
1383,15617982,Pirozzi,661,Spain,Female,42,3,0.0,2,1,0,35989.41,0
1391,15727281,Macintyre,653,France,Female,27,9,0.0,2,1,0,96429.29,0
1394,15646276,Metcalfe,831,France,Female,32,2,146033.62,1,1,0,191260.74,0
1400,15775546,Laurens,517,Spain,Female,29,5,0.0,2,1,0,103402.88,0
1402,15619029,Bykov,620,Spain,Female,43,2,0.0,2,1,0,20670.1,0
1410,15814268,Franklin,444,France,Female,40,5,84350.07,1,1,0,143835.76,0
1417,15667651,Young,585,Spain,Female,33,8,0.0,2,1,0,114182.07,0
1419,15649280,Lucchese,521,Germany,Female,40,9,134504.78,1,1,0,18082.06,0
1427,15710206,Larson,591,France,Female,39,4,150500.64,1,1,0,14928.8,0
1435,15714993,Longo,552,France,Female,41,9,124349.34,1,1,0,135635.25,0
1446,15646302,Shao,705,France,Female,24,7,100169.51,1,1,0,121408.55,0
1450,15726556,Macgroarty,594,Germany,Female,26,6,135067.52,2,0,0,131211.86,0
1466,15753566,Espinosa,806,France,Female,32,3,63763.49,1,1,0,156593.09,0
1467,15650391,Wallace,633,France,Female,29,7,169988.35,1,1,0,4272.0,0
1468,15681843,Barbour,624,Germany,Female,35,0,180303.24,2,1,0,163587.9,0
1491,15761976,Su,797,Spain,Female,31,8,0.0,2,1,0,117916.63,0
1494,15686963,Hardiman,680,Spain,Female,30,3,0.0,1,1,0,160131.58,0
1508,15577274,Genovese,549,Germany,Female,43,3,134985.66,1,1,0,6101.41,0
1512,15701765,Vincent,575,Spain,Female,37,0,0.0,2,0,0,30114.32,0
1517,15701333,Blackburn,646,France,Female,37,7,96558.66,1,0,0,163427.18,0
1519,15634375,Duncan,710,Spain,Female,36,8,0.0,2,0,0,83206.19,0
1537,15794014,Schofield,838,France,Female,34,8,0.0,2,1,0,27472.07,0
1561,15634281,P'an,720,Germany,Female,43,10,110822.9,1,0,0,72861.94,0
1565,15742613,Warner,773,Germany,Female,42,8,152324.66,2,1,0,171733.22,0
1567,15651063,Ifeatu,524,Germany,Female,37,9,127480.58,2,1,0,179634.69,0
1587,15595282,White,735,France,Female,33,4,0.0,2,1,0,149474.69,0
1591,15651802,Day,632,Spain,Female,39,5,97854.37,2,1,0,93536.38,0
1602,15594404,Bevan,834,France,Female,49,8,160602.25,2,1,0,129273.94,0
1607,15714080,Goliwe,566,Germany,Female,40,2,97001.36,2,1,0,154486.01,0
1609,15801466,Gray,574,France,Female,39,2,122524.61,2,1,0,88463.63,0
1610,15750248,Wright,619,France,Female,35,8,132292.63,1,1,0,65682.93,0
1623,15783955,Miah,697,France,Female,25,4,165686.11,2,1,0,15467.98,0
1625,15681758,Baddeley,525,Spain,Female,25,10,0.0,2,1,0,69361.95,0
1637,15718944,Artemiev,573,France,Female,37,6,0.0,2,1,0,193995.37,0
1638,15678626,Okonkwo,538,Spain,Female,31,0,0.0,2,0,0,179453.66,0
1644,15708048,Burn,631,France,Female,34,4,124379.14,1,1,0,106892.91,0
1646,15600110,Endrizzi,506,Germany,Female,41,3,57745.76,1,1,0,4035.46,0
1649,15655574,Okeke,698,Germany,Female,40,8,150777.1,1,1,0,114732.62,0
1656,15659105,Borchgrevink,669,France,Female,47,9,61196.54,1,1,0,58170.24,0
1661,15682356,Veltri,655,France,Female,37,7,111852.84,2,1,0,10511.13,0
1673,15713854,Cremonesi,513,France,Female,37,6,0.0,2,1,0,110142.34,0
1678,15801767,Yin,784,Spain,Female,40,8,0.0,2,1,0,108891.3,0
1679,15569178,Kharlamov,570,France,Female,18,4,82767.42,1,1,0,71811.9,0
1680,15731478,Nicholls,712,France,Female,42,1,87842.98,1,0,0,92223.59,0
1685,15572093,Han,613,France,Female,24,7,140453.91,1,1,0,129001.3,0
1700,15664523,Colombo,696,Germany,Female,31,8,122021.92,2,1,0,33828.64,0
1701,15642833,Akubundu,608,France,Female,30,8,0.0,2,1,0,128875.86,0
1708,15732832,Jideofor,707,France,Female,40,5,0.0,2,1,0,41052.82,0
1709,15772892,Robertson,699,France,Female,49,2,0.0,1,0,0,105760.01,0
1722,15592116,Jensen,585,France,Female,39,7,0.0,2,1,0,2401.26,0
1729,15675320,Leonard,758,Spain,Female,40,5,93499.82,2,0,0,123218.81,0
1732,15721730,Amechi,601,Spain,Female,44,4,0.0,2,1,0,58561.31,0
1737,15663489,Onio,633,Germany,Female,29,0,138577.34,1,1,0,193362.99,0
1741,15672132,Butusov,695,France,Female,42,7,121453.63,1,0,0,46374.64,0
1753,15724466,Swearingen,744,Germany,Female,41,2,84113.41,1,1,0,197548.63,0
1754,15777639,McGregor,595,Spain,Female,23,10,101126.66,2,0,0,37042.8,0
1759,15645544,Nekrasov,642,Germany,Female,30,5,129753.69,1,1,0,582.53,0
1776,15725664,Wallace,549,France,Female,38,8,107283.4,1,0,0,157442.75,0
1782,15771636,Marshall,793,Spain,Female,36,0,0.0,1,0,0,148993.47,0
1792,15776467,De Salis,702,Spain,Female,35,8,14262.8,2,1,0,54689.16,0
1803,15779247,Pai,683,Spain,Female,24,8,98567.1,1,1,0,187987.01,0
1804,15707078,Kruglov,577,France,Female,26,1,180530.51,1,0,0,123454.62,0
1806,15607381,King,769,Germany,Female,31,7,148913.72,2,1,0,53817.23,0
1813,15595221,Trevisano,850,Germany,Female,33,7,134678.13,1,1,0,113177.95,0
1818,15804075,Chuang,628,Germany,Female,36,3,91286.51,1,1,0,63085.94,0
1829,15792649,Patterson,547,Spain,Female,31,9,0.0,2,0,0,99294.22,0
1842,15788539,Foxall,501,France,Female,34,3,107747.57,1,1,0,9249.36,0
1844,15769346,Baird,587,France,Female,36,1,134997.49,2,1,0,44688.08,0
1847,15812338,Sopuluchukwu,485,Spain,Female,30,7,0.0,1,1,0,107067.37,0
1850,15583090,Komar,581,Spain,Female,29,8,0.0,2,1,0,46735.19,0
1854,15633574,Montes,730,France,Female,41,4,167545.32,1,1,0,128246.81,0
1874,15766686,Nebechi,659,Germany,Female,39,1,104502.11,1,1,0,20652.69,0
1881,15811314,Y?,589,Germany,Female,36,9,140355.56,2,1,0,136329.96,0
1893,15773487,Conway,634,Germany,Female,31,8,76798.92,1,0,0,196021.73,0
1895,15783398,Rizzo,535,Spain,Female,49,7,115309.75,1,1,0,111421.77,0
1898,15735428,Talbot,673,Spain,Female,37,0,0.0,2,0,0,82351.06,0
1907,15608387,Fu,786,France,Female,29,4,0.0,2,1,0,103372.79,0
1910,15773605,Iadanza,670,Spain,Female,32,3,0.0,2,1,0,46175.7,0
1930,15623791,Padovesi,632,Spain,Female,40,3,109740.62,1,1,0,141896.74,0
1937,15810457,Miller,728,Germany,Female,33,9,150412.14,2,1,0,170764.08,0
1961,15623647,Dellucci,655,Spain,Female,36,1,135515.76,1,1,0,86013.96,0
1962,15668472,Ritchie,705,Spain,Female,24,5,177799.83,2,0,0,79886.06,0
1969,15693468,Simmons,488,Spain,Female,39,9,140553.46,1,0,0,12440.44,0
1971,15762268,Hancock,666,France,Female,41,10,141162.08,1,1,0,50908.48,0
1973,15700174,McKay,733,Spain,Female,30,0,83319.28,1,0,0,57769.2,0
1975,15679283,Parkhill,694,France,Female,33,4,129731.64,2,1,0,178123.86,0
1976,15591386,Golubova,622,France,Female,35,5,0.0,2,1,0,51112.8,0
1977,15694192,Nwankwo,598,Spain,Female,38,6,0.0,2,0,0,173783.38,0
1984,15587913,Palerma,748,Spain,Female,40,4,0.0,2,1,0,132368.47,0
1987,15772601,Lu,845,Germany,Female,41,2,81733.74,2,0,0,199761.29,0
2018,15602929,Wilson,728,Spain,Female,37,4,0.0,1,0,0,4539.38,0
2021,15565779,Kent,627,Germany,Female,30,6,57809.32,1,1,0,188258.49,0
2022,15795519,Vasiliev,716,Germany,Female,18,3,128743.8,1,0,0,197322.13,0
2029,15635939,Fenton,458,France,Female,39,9,0.0,2,1,0,116343.09,0
2042,15709846,Yeh,840,France,Female,39,1,94968.97,1,1,0,84487.62,0
2043,15635459,Shih,667,Germany,Female,27,3,106116.5,2,1,0,3674.71,0
2046,15655238,Dellucci,668,France,Female,31,9,0.0,2,0,0,41291.73,0
2049,15771702,Roberts,567,France,Female,35,5,166118.45,2,1,0,127827.18,0
2052,15792222,Johnstone,712,France,Female,37,1,106881.5,2,0,0,169386.81,0
2062,15710295,Patrick,445,Germany,Female,38,6,119413.62,2,1,0,175756.36,0
2078,15744843,K'ung,569,Spain,Female,34,6,144855.34,1,0,0,196555.32,0
2090,15608886,Okwudiliolisa,679,France,Female,33,1,0.0,2,0,0,69608.48,0
2092,15672945,Parkes,661,France,Female,37,5,136425.18,1,1,0,81102.81,0
2096,15673578,Page,611,Germany,Female,40,7,128486.91,2,1,0,10109.47,0
2113,15631201,Hill,472,Spain,Female,28,4,0.0,2,1,0,1801.77,0
2123,15732740,Plant,765,Spain,Female,32,9,178095.55,1,0,0,47247.56,0
2124,15723320,Azubuike,651,Germany,Female,25,2,109175.14,2,1,0,114566.47,0
2134,15726354,Smith,688,France,Female,32,6,123157.95,1,1,0,172531.23,0
2138,15588219,Ford,850,France,Female,38,1,106871.81,2,1,0,29333.01,0
2156,15725997,She,660,France,Female,35,6,100768.77,1,1,0,19199.61,0
2163,15793842,Krichauff,700,France,Female,34,2,76322.69,1,1,0,128136.29,0
2176,15769254,Tuan,757,Germany,Female,34,9,101861.36,2,0,0,187011.96,0
2179,15609562,MacDonald,774,Spain,Female,43,1,116360.07,1,1,0,17004.14,0
2185,15689147,Ogochukwu,652,France,Female,40,1,0.0,2,1,0,126554.96,0
2208,15731507,Mackenzie,456,France,Female,33,1,188285.68,1,0,0,58363.94,0
2213,15770974,Nwabugwu,741,Germany,Female,37,8,170840.08,2,0,0,109843.16,0
2217,15627484,Obielumani,686,France,Female,47,5,113328.93,1,1,0,124170.9,0
2221,15806049,Lee,714,Germany,Female,49,5,140510.89,1,1,0,141914.94,0
2229,15610594,Moss,644,France,Female,37,8,0.0,2,1,0,20968.88,0
