RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
205,15627801,Ginikanwa,512,Spain,Male,33,3,176666.62,1,1,0,94670.77,0
206,15773039,Ku,550,France,Male,37,3,0.0,1,1,1,179670.31,0
208,15679531,Collins,618,France,Male,34,5,134954.53,1,1,1,151954.39,0
209,15684181,Hackett,643,France,Male,45,5,0.0,1,1,0,142513.5,1
210,15612087,Dike,671,France,Male,45,2,106376.85,1,0,1,158264.62,0
211,15752047,Trevisano,689,Germany,Male,33,2,161814.64,2,1,0,169381.9,0
212,15624592,Tan,603,France,Male,31,8,0.0,2,1,1,169915.02,0
215,15785542,Kornilova,572,Germany,Male,26,4,118287.01,2,0,0,60427.3,0
216,15723488,Watson,668,Germany,Male,47,7,106854.21,1,0,1,157959.02,1
217,15680920,Marchesi,695,France,Male,46,7,49512.55,1,1,0,133007.34,0
219,15659366,Shih,807,France,Male,43,1,105799.32,2,1,0,34888.04,1
220,15774854,Fuller,592,France,Male,54,8,0.0,1,1,1,28737.71,1
222,15787155,Yang,514,Spain,Male,30,7,0.0,1,0,1,125010.24,0
223,15727829,McIntyre,567,France,Male,42,2,0.0,2,1,1,167984.61,0
224,15733247,Stevenson,850,France,Male,33,10,0.0,1,1,0,4861.72,1
225,15568748,Poole,671,Germany,Male,45,6,99564.22,1,1,1,108872.45,1
226,15699029,Bagley,670,France,Male,37,4,170557.91,2,1,0,198252.88,0
229,15637753,O'Sullivan,751,Germany,Male,50,2,96888.39,1,1,0,77206.25,1
231,15808473,Ringrose,673,France,Male,72,1,0.0,2,0,1,111981.19,0
232,15627000,Freeman,610,France,Male,40,0,0.0,2,1,0,62232.6,0
234,15723886,Fiore,767,Germany,Male,20,3,119714.25,2,0,1,150135.38,0
236,15772896,Dumetochukwu,763,Germany,Male,42,6,100160.75,1,1,0,33462.94,1
240,15795149,Stevens,703,France,Male,28,2,81173.83,2,0,1,162812.16,0
241,15812009,Grant,662,Spain,Male,38,4,0.0,2,1,0,136259.65,0
243,15813844,Barnes,703,France,Male,37,8,105961.68,2,0,1,74158.8,0
244,15596175,McIntosh,659,Germany,Male,67,6,117411.6,1,1,1,45071.09,1
245,15576269,Madison,523,Spain,Male,34,7,0.0,2,1,0,62030.06,0
247,15685500,Glazkov,772,Germany,Male,26,7,152400.51,2,1,0,79414.0,0
249,15657566,Wieck,634,Germany,Male,24,8,103097.85,1,1,1,157577.29,0
250,15772423,Liao,739,Germany,Male,54,8,126418.14,1,1,0,134420.75,1
254,15694717,Ku,544,Germany,Male,37,2,79731.91,1,1,1,57558.95,0
255,15665834,Cheatham,696,Spain,Male,28,8,0.0,1,0,0,176713.47,0
256,15765297,Yao,766,Spain,Male,41,0,0.0,2,0,1,34283.23,0
257,15636684,Kirkland,727,France,Male,34,10,0.0,2,1,1,198637.34,0
260,15607178,Welch,850,Germany,Male,38,3,54901.01,1,1,1,140075.55,0
261,15713853,Ifeajuna,732,Germany,Male,42,9,108748.08,2,1,1,65323.11,0
265,15700696,Kang,738,Spain,Male,31,9,79019.8,1,1,1,18606.23,0
267,15653857,Wallis,498,France,Male,34,2,0.0,2,1,1,148528.24,0
268,15777076,Clark,651,France,Male,36,7,0.0,2,1,0,13898.31,0
271,15787071,Dulhunty,650,Spain,Male,41,9,0.0,2,0,1,191599.67,0
272,15619955,Bevington,733,Germany,Male,34,3,100337.96,3,1,0,48559.19,1
274,15725166,Newton,707,France,Male,30,8,0.0,2,1,0,33159.37,0
275,15800116,Bowman,712,Germany,Male,28,4,145605.44,1,0,1,93883.53,0
277,15694456,Toscani,756,France,Male,62,3,0.0,1,1,1,11199.04,1
279,15683562,Allen,646,France,Male,35,6,84026.86,1,0,1,164255.69,0
280,15782210,K'ung,714,France,Male,46,1,0.0,1,1,0,152167.79,1
281,15668893,Wilsmore,782,France,Male,39,8,0.0,2,1,1,33949.67,0
282,15669169,Hargreaves,775,Spain,Male,29,10,0.0,2,1,1,68143.93,0
283,15643024,Huang,479,Germany,Male,35,4,138718.92,1,1,1,47251.79,1
284,15699389,Ch'ien,807,France,Male,42,7,118274.71,1,1,1,25885.72,0
286,15626144,Chu,675,France,Male,40,7,113208.86,2,1,0,34577.36,0
287,15573112,Kang,602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0
290,15697307,Nnachetam,588,Spain,Male,34,10,0.0,2,1,0,79078.91,0
291,15652266,Chidiebele,703,Germany,Male,42,9,63227.0,1,0,1,137316.32,0
293,15655774,Booth,583,France,Male,27,7,0.0,2,1,0,51285.49,0
295,15785819,Shao,681,France,Male,38,3,0.0,2,1,1,112491.96,0
296,15723654,Tsao,773,France,Male,25,2,135903.33,1,1,0,73656.38,0
299,15650068,Johnson,511,France,Male,58,0,149117.31,1,1,1,162599.51,0
300,15811490,French,627,France,Male,33,5,0.0,2,1,1,103737.82,0
303,15695699,Calabrese,687,France,Male,35,8,0.0,2,1,0,10334.05,0
305,15812191,Brennan,553,France,Male,33,4,118082.89,1,0,0,94440.45,0
306,15636673,Onwuatuegwu,667,France,Male,31,1,119266.69,1,1,1,28257.63,0
307,15594898,Hewitt,731,France,Male,43,2,0.0,1,1,1,170034.95,1
308,15660211,Shih,629,Germany,Male,35,7,156847.29,2,1,0,31824.29,0
309,15773972,Balashov,614,France,Male,50,4,137104.47,1,1,0,127166.49,1
310,15746726,Doyle,438,Germany,Male,31,8,78398.69,1,1,0,44937.01,0
312,15702919,Collins,729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0
313,15674398,Russo,642,France,Male,38,3,0.0,2,0,0,171463.83,0
315,15631868,Robertson,744,Spain,Male,36,2,153804.44,1,1,1,87213.33,0
316,15581539,Atkinson,474,Spain,Male,37,3,0.0,2,0,0,57175.32,0
317,15662736,Doyle,559,France,Male,49,2,147069.78,1,1,0,120540.83,1
318,15666252,Ritchie,706,Spain,Male,42,9,0.0,2,1,1,28714.34,0
320,15626114,Pearson,429,France,Male,24,4,95741.75,1,1,0,46170.75,0
323,15694408,Lung,749,France,Male,40,1,139290.41,1,1,0,182855.42,1
325,15682757,Pardey,734,France,Male,30,3,0.0,2,1,0,107640.25,0
326,15736601,Tai,716,France,Male,35,4,144428.87,1,1,0,134132.65,0
327,15601848,Scott,594,France,Male,35,2,0.0,2,1,0,103480.69,0
329,15669064,Mazzanti,671,Germany,Male,35,1,144848.74,1,1,1,179012.3,0
330,15624528,L?,664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0
331,15598493,Beach,656,France,Male,50,7,0.0,2,0,1,72143.44,0
333,15702669,Faulkner,663,Germany,Male,44,2,117028.6,2,0,1,144680.18,0
336,15697441,Hsueh,485,France,Male,29,7,182123.79,1,1,0,116828.51,1
338,15648064,Kennedy,649,France,Male,33,2,0.0,2,1,0,2010.98,0
342,15786170,Tien,659,France,Male,31,4,118342.26,1,0,0,161574.19,0
344,15684484,White,543,France,Male,22,8,0.0,2,0,0,127587.22,0
348,15747358,Russell,643,Germany,Male,59,3,170331.37,1,1,1,32171.79,0
350,15576256,Yusupova,582,France,Male,39,5,0.0,2,1,1,129892.93,0
351,15659420,Foley,659,Spain,Male,32,3,107594.11,2,1,1,102416.84,0
352,15593365,Shih,762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0
354,15812007,Power,670,Spain,Male,25,6,0.0,2,1,1,78358.94,0
356,15739438,Reed,539,France,Male,30,0,0.0,2,1,0,160979.66,0
358,15661629,Ricci,522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1
359,15633950,Yen,737,France,Male,41,1,101960.74,1,1,1,123547.28,0
360,15592386,Campbell,520,France,Male,58,3,0.0,2,0,1,32790.02,0
361,15803716,West,706,Spain,Male,28,3,0.0,2,0,1,181543.67,0
365,15676715,Madukaego,640,France,Male,68,9,0.0,2,1,1,199493.38,0
369,15684042,Blair,636,Germany,Male,34,2,40105.51,2,0,1,53512.16,0
371,15611579,Sutherland,801,Spain,Male,42,4,141947.67,1,1,1,10598.29,0
373,15694506,Briggs,611,Germany,Male,31,0,107884.81,2,1,1,183487.98,0
374,15688074,Gregory,802,Germany,Male,31,1,125013.72,1,1,1,187658.09,0
375,15759537,Bianchi,717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0
377,15583456,Gardiner,745,Germany,Male,45,10,117231.63,3,1,1,122381.02,1
378,15667871,Kerr,572,Spain,Male,35,4,152390.26,1,1,0,128123.66,0
382,15591509,Milano,690,France,Male,36,7,101583.11,2,1,0,123775.15,0
384,15622993,Boyd,709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0
385,15689294,Onyemaechi,705,Germany,Male,44,3,105934.96,1,1,0,82463.69,0
387,15721181,Oliver,611,Spain,Male,46,6,0.0,2,1,0,45886.33,0
388,15776433,Greco,730,Spain,Male,62,2,0.0,2,1,1,186489.95,0
392,15785611,Onyeoruru,752,Germany,Male,38,3,183102.29,1,1,1,71557.12,0
393,15573456,Cunningham,648,Spain,Male,46,9,127209.0,2,1,0,77405.95,1
394,15684548,Demidov,556,Spain,Male,38,8,0.0,2,0,0,417.41,1
397,15584766,Knight,557,France,Male,33,3,54503.55,1,1,1,371.05,0
398,15612187,Morin,547,Germany,Male,32,8,155726.85,1,1,0,67789.99,0
401,15690452,Tung,605,France,Male,52,1,63349.75,1,1,0,108887.44,0
403,15781589,Carpenter,751,Spain,Male,52,8,0.0,2,0,1,179291.85,0
404,15732674,Fennell,443,Spain,Male,36,6,70438.01,2,0,1,56937.43,0
405,15642291,Fontaine,685,France,Male,23,8,0.0,2,1,1,112239.03,0
406,15692761,Pratt,718,France,Male,36,9,0.0,1,1,0,45909.87,0
409,15701376,K'ung,668,Germany,Male,37,10,152958.29,2,1,1,159585.61,0
411,15566594,McKenzie,709,Spain,Male,23,10,0.0,2,0,0,129590.18,0
412,15760431,Pino,850,France,Male,38,1,0.0,2,1,1,80006.65,0
415,15810432,Moseley,795,Spain,Male,35,8,0.0,2,1,0,167155.36,0
416,15809616,Hsiung,626,Spain,Male,26,8,0.0,2,0,0,191420.71,0
423,15674551,Fitch,535,Germany,Male,40,7,111756.5,1,1,0,8128.32,1
425,15566111,Estes,596,France,Male,39,9,0.0,1,1,0,48963.59,0
426,15784597,Lattimore,648,France,Male,26,9,162923.85,1,1,0,98368.24,0
427,15652883,Chung,492,Germany,Male,39,10,124576.65,2,1,0,148584.61,0
428,15806964,Utz,702,France,Male,45,0,80793.58,1,1,1,27474.81,0
430,15806467,Boyle,568,Germany,Male,40,1,99282.63,1,0,0,134600.94,1
431,15597602,Nwachinemelu,619,Germany,Male,57,3,137946.39,1,1,1,72467.99,1
432,15743040,Kuznetsova,724,Germany,Male,41,2,127892.57,2,0,1,199645.45,0
435,15799384,Collier,683,France,Male,33,8,0.0,1,0,0,73564.44,0
438,15624623,Hs?,516,France,Male,35,10,104088.59,2,0,0,119666.0,0
444,15732628,Ugoji,745,France,Male,46,2,122220.19,1,1,1,118024.1,0
445,15787470,Parkinson,553,Spain,Male,47,3,116528.15,1,0,0,145704.19,1
447,15730460,Oleary,722,France,Male,37,2,0.0,1,0,0,120906.83,0
448,15644572,Turnbull,501,France,Male,40,4,125832.2,1,1,1,100433.83,0
452,15785798,Uchechukwu,850,France,Male,40,9,0.0,2,0,1,119232.33,0
453,15710825,Ch'en,592,Spain,Male,31,7,110071.1,1,0,0,43921.36,0
456,15733797,Sal,506,France,Male,36,5,0.0,2,1,0,164253.35,0
457,15747960,Eluemuno,733,France,Male,33,3,0.0,1,1,1,7666.73,0
458,15634632,Titus,711,France,Male,38,3,0.0,2,1,0,68487.51,0
459,15707362,Yin,514,Germany,Male,43,1,95556.31,1,0,1,199273.98,1
460,15662976,Lettiere,637,Spain,Male,37,8,0.0,1,1,1,186062.36,0
461,15732778,Templeman,468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0
462,15718443,Chibuzo,539,France,Male,39,3,0.0,2,1,0,36692.17,0
465,15613786,Ogbonnaya,818,Spain,Male,26,4,0.0,2,1,1,167036.94,0
466,15726032,Enyinnaya,608,France,Male,33,9,89968.69,1,1,0,68777.26,0
469,15633283,Padovano,536,France,Male,35,8,0.0,2,1,0,64833.28,0
470,15749167,Fisk,753,France,Male,35,3,0.0,2,1,1,184843.77,0
471,15759298,Shih,631,Spain,Male,27,10,134169.62,1,1,1,176730.02,0
472,15683625,Hare,703,France,Male,37,1,149762.08,1,1,0,20629.4,1
473,15635367,Muir,774,France,Male,26,2,93844.69,1,1,0,28415.36,0
474,15681705,Fanucci,785,France,Male,28,8,0.0,2,1,0,77231.27,0
476,15591986,Johnston,621,Germany,Male,46,6,141078.37,1,0,0,34580.8,1
479,15677538,Nwokike,569,France,Male,38,7,0.0,1,1,1,108469.2,0
480,15797736,Smith,658,France,Male,29,4,80262.6,1,1,1,20612.82,0
481,15695585,Atkins,788,Spain,Male,34,6,156478.62,1,0,1,181196.76,0
483,15750658,Obiuto,798,France,Male,37,8,0.0,3,0,0,110783.28,0
484,15578186,Pirozzi,486,Germany,Male,37,9,115217.99,2,1,0,144995.33,0
485,15676519,George,615,Spain,Male,61,9,0.0,2,1,0,150227.85,1
487,15758639,Moran,641,France,Male,37,7,0.0,2,1,0,75248.3,0
488,15613772,Dalrymple,542,France,Male,39,3,135096.77,1,1,1,14353.43,1
489,15731744,Carslaw,692,France,Male,30,2,0.0,2,0,1,130486.57,0
491,15714689,Houghton,591,Spain,Male,29,1,97541.24,1,1,1,196356.17,0
496,15804256,Hale,765,Germany,Male,36,8,92310.54,2,1,1,72924.56,0
498,15733616,Sopuluchukwu,806,France,Male,40,5,80613.93,1,1,1,142838.64,0
499,15591995,Barry,757,Germany,Male,26,8,121581.56,2,1,1,127059.04,0
501,15727688,Chizuoke,555,Spain,Male,32,4,0.0,2,1,1,54405.79,0
502,15715941,Lueck,692,France,Male,54,5,0.0,2,1,1,88721.84,0
503,15714485,Udinese,774,France,Male,60,5,85891.55,1,1,0,74135.48,1
504,15730059,Udobata,638,Spain,Male,44,9,77637.35,2,1,1,111346.22,0
506,15576623,Outlaw,584,France,Male,31,5,0.0,2,1,0,31474.27,0
507,15805565,Obiuto,691,Germany,Male,30,7,116927.89,1,1,0,21198.39,0
509,15773890,Okechukwu,733,France,Male,22,5,0.0,2,1,1,117202.19,0
513,15782236,Gibbs,735,Spain,Male,34,5,0.0,2,0,0,71095.41,0
514,15593601,Isayev,734,France,Male,34,6,133598.4,1,1,1,13107.24,0
516,15746902,Belstead,793,Spain,Male,38,9,0.0,2,1,0,88225.02,0
518,15781307,Schneider,779,Germany,Male,37,7,120092.52,2,1,0,135925.72,0
519,15775912,Mazzanti,698,France,Male,48,4,101238.24,2,0,1,177815.87,1
520,15745417,Knipe,707,France,Male,58,6,89685.92,1,0,1,126471.13,0
522,15653547,Madukwe,850,France,Male,56,7,131317.48,1,1,1,119175.45,0
523,15595766,Watts,527,Spain,Male,37,5,93722.73,2,1,1,139093.73,0
524,15742358,Humphreys,696,Germany,Male,32,8,101160.99,1,1,1,115916.55,0
525,15763274,Wu,661,France,Male,48,3,120320.54,1,0,0,96463.25,0
527,15600258,Chesnokova,701,France,Male,43,2,0.0,2,1,1,165303.79,0
528,15573318,Kung,610,France,Male,26,8,0.0,2,1,0,166031.08,0
530,15694272,Nkemakolam,673,France,Male,30,1,64097.75,1,1,1,77783.35,0
533,15663478,Baldwin,729,France,Male,32,6,93694.42,1,1,1,79919.13,0
534,15592300,Mai,543,Spain,Male,35,10,59408.63,1,1,0,76773.53,0
536,15776780,He,608,France,Male,59,1,0.0,1,1,0,70649.64,1
537,15592846,Fiorentini,639,Germany,Male,35,10,128173.9,2,1,0,59093.39,0
538,15739803,Lucciano,686,Spain,Male,34,9,0.0,2,1,0,127569.8,0
541,15667896,De Luca,833,France,Male,37,8,151226.18,2,1,1,136129.49,0
542,15626578,Milne,622,France,Male,26,9,0.0,2,1,1,153237.59,0
544,15705953,Kodilinyechukwu,721,Spain,Male,51,0,169312.13,1,1,0,109078.35,1
547,15708916,Paterson,587,France,Male,38,0,0.0,2,1,0,47414.15,0
549,15595440,Kryukova,508,France,Male,49,7,122451.46,2,1,1,75808.1,0
550,15600651,Ijendu,749,France,Male,24,1,0.0,3,1,1,47911.03,0
552,15657284,Day,674,Germany,Male,47,6,106901.94,1,1,1,2079.2,1
554,15709324,Bruce,417,France,Male,34,7,0.0,2,1,0,55003.79,0
555,15711309,Sumrall,574,Germany,Male,33,3,129834.67,1,1,0,193131.42,0
557,15705515,Lazarev,587,Germany,Male,40,5,138241.9,2,1,0,159418.1,0
558,15634844,Miller,598,Germany,Male,41,3,91536.93,1,1,0,191468.78,1
559,15717046,Wentworth-Shields,741,Spain,Male,53,3,0.0,2,1,1,38913.68,0
562,15800440,Power,650,Spain,Male,61,1,152968.73,1,0,1,82970.69,0
563,15665678,Tan,607,Spain,Male,36,8,158261.68,1,1,1,76744.72,0
566,15811773,Hsia,543,France,Male,36,4,0.0,2,1,1,141210.5,0
569,15795564,Moretti,737,Germany,Male,31,5,121192.22,2,1,1,74890.58,0
570,15706647,Jordan,761,France,Male,31,7,0.0,3,1,1,166698.18,0
571,15728505,Ts'ao,601,France,Male,44,1,100486.18,2,1,1,62678.53,0
572,15730076,Osborne,651,France,Male,45,1,0.0,1,1,0,67740.08,1
573,15622003,Carslaw,745,France,Male,35,9,92566.53,2,1,0,161519.77,0
575,15644753,Hung,848,Spain,Male,40,3,110929.96,1,1,1,30876.84,0
578,15633922,Gray,755,France,Male,30,4,123217.66,2,0,1,144183.1,0
580,15658032,Hopkins,701,France,Male,39,2,0.0,2,1,1,82526.92,0
581,15692671,Dobson,701,Spain,Male,36,8,0.0,2,1,0,169161.46,0
587,15722010,Zuyev,621,Spain,Male,53,9,170491.84,1,1,0,35588.07,1
588,15680998,Nwankwo,725,France,Male,44,5,0.0,1,1,1,117356.14,0
589,15614782,Hao,526,France,Male,36,1,0.0,1,1,0,160696.72,0
592,15604044,Mitchell,700,France,Male,38,8,134811.3,1,1,0,1299.75,0
594,15775153,Buchi,630,Spain,Male,32,4,82034.0,1,0,0,146326.45,0
597,15697183,Uchenna,685,Spain,Male,43,9,0.0,2,1,0,107811.28,0
598,15567446,Coffman,646,Germany,Male,39,9,111574.41,1,1,1,30838.51,0
604,15592387,Burke,566,France,Male,30,5,0.0,1,1,0,54926.51,1
605,15609286,Chadwick,702,France,Male,37,10,150525.8,1,1,1,94728.49,0
606,15814035,Lawrence,601,France,Male,29,9,0.0,1,1,1,80393.27,0
607,15661249,Bellucci,699,France,Male,53,4,0.0,2,0,1,111307.98,0
608,15629117,Harper,584,France,Male,28,10,0.0,2,1,0,19834.32,0
609,15607170,Boyle,699,France,Male,35,5,0.0,2,1,1,78397.24,0
611,15686611,Moss,495,France,Male,30,10,129755.99,1,0,0,172749.65,0
614,15805062,Lynton,667,Spain,Male,38,1,87202.38,1,1,1,77866.91,0
615,15660271,Duncan,688,Germany,Male,26,8,146133.39,1,1,1,175296.76,0
617,15719352,Davidson,754,Spain,Male,39,6,170184.99,2,1,0,89593.26,0
619,15594594,Loggia,546,Spain,Male,42,7,139070.51,1,1,1,86945.0,0
