RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1319,15665077,Vogel,598,France,Female,43,5,0.0,3,1,1,100722.72,1
1329,15574331,Alexeeva,593,Germany,Female,62,3,118233.81,1,0,1,24765.53,1
1389,15775295,McIntyre,630,France,Female,40,0,118633.08,1,0,1,60032.46,1
1392,15787835,Simpson,775,Germany,Female,38,4,125212.65,2,1,1,15795.88,1
1398,15754796,Byrne,487,Germany,Female,46,4,135070.58,2,1,1,44244.49,1
1453,15774882,Mazzanti,687,France,Female,35,3,99587.43,1,1,1,1713.1,1
1455,15608653,Davison,521,Spain,Female,34,7,70731.07,1,1,1,20243.97,1
1488,15716491,Akabueze,710,Spain,Female,51,4,93656.95,1,0,1,141400.51,1
1520,15738267,Macarthur,544,France,Female,64,3,124043.8,1,1,1,111402.97,1
1535,15782736,Jose,573,Germany,Female,47,4,152522.47,1,0,1,164038.07,1
1556,15709994,Gallo,658,France,Female,40,7,140596.95,1,0,1,135459.02,1
1571,15607133,Shih,717,Spain,Female,49,1,110864.38,2,1,1,124532.9,1
1627,15588248,Hs?,617,France,Female,28,0,0.0,2,1,1,7597.83,1
1675,15675896,Gough,680,Germany,Female,42,7,105722.69,1,1,1,90558.24,1
1747,15765694,Bage,584,Spain,Female,59,1,0.0,1,0,1,130260.11,1
1756,15778410,Clarke,533,Spain,Female,52,7,0.0,1,0,1,194113.99,1
1758,15704763,Kozlova,523,Germany,Female,39,1,143903.11,1,1,1,118711.75,1
1808,15605037,Ting,818,France,Female,49,2,0.0,1,0,1,192298.84,1
1824,15711219,Jennings,788,Germany,Female,57,8,93716.72,1,1,1,180150.49,1
1828,15740104,Tuan,425,Spain,Female,22,7,169649.73,2,0,1,136365.0,1
1848,15758845,Rocher,590,Spain,Female,37,0,64345.21,1,0,1,61759.33,1
1856,15570601,Cheng,785,France,Female,47,9,122031.55,1,1,1,33823.5,1
1899,15629078,Matthias,850,Germany,Female,45,5,127258.79,1,1,1,192744.23,1
1956,15779176,Dike,565,Germany,Female,58,3,108888.24,3,0,1,135875.51,1
2006,15725835,West,785,Germany,Female,32,3,124493.03,2,0,1,52583.79,1
2008,15727384,Chukwuemeka,705,Germany,Female,43,10,146547.78,1,0,1,10072.55,1
2050,15723008,Lo Duca,720,France,Female,45,1,102882.4,2,1,1,35633.15,1
2051,15797160,Glover,492,France,Female,49,8,0.0,1,1,1,182865.09,1
2111,15795990,Lumholtz,722,Germany,Female,48,10,138311.76,1,1,1,3472.63,1
2121,15651554,Anenechukwu,618,Germany,Female,54,4,118449.21,1,1,1,133573.29,1
2133,15599722,Chia,609,Spain,Female,43,6,86053.52,2,1,1,113276.46,1
2153,15630698,Hay,745,France,Female,55,9,110123.59,1,0,1,51548.14,1
2182,15738605,Fischer,634,Germany,Female,46,5,123642.36,1,1,1,49725.16,1
2214,15803749,DeRose,498,Germany,Female,41,4,87541.06,2,1,1,12577.21,1
2235,15713655,Calabrese,720,France,Female,38,10,0.0,2,1,1,56229.72,1
2240,15648577,Pickering,493,France,Female,31,3,0.0,1,1,1,176570.28,1
2246,15578799,Anayolisa,625,France,Female,58,10,53772.73,1,1,1,192072.1,1
2273,15570835,Fallaci,491,Germany,Female,57,4,112044.72,1,1,1,41229.73,1
2317,15624388,Henderson,649,Germany,Female,50,5,155393.32,1,1,1,87351.42,1
2336,15581440,Christie,724,Germany,Female,48,6,110463.25,2,1,1,80552.11,1
2353,15726791,Nuttall,637,Spain,Female,45,2,157929.45,1,1,1,145134.49,1
2356,15710366,Hamilton,569,Spain,Female,42,1,0.0,1,1,1,83629.6,1
2428,15661821,Johnstone,798,Germany,Female,49,5,132571.67,1,1,1,31686.33,1
2431,15689351,Johnson,742,Germany,Female,41,4,92805.72,1,0,1,73743.95,1
2439,15792525,Lei,628,Germany,Female,61,1,97361.66,1,1,1,149922.38,1
2450,15567980,Frater,537,Germany,Female,46,5,100727.5,1,0,1,140857.76,1
2463,15704442,Fleming,672,France,Female,53,9,169406.33,4,1,1,147311.47,1
2493,15778155,T'ien,520,Germany,Female,31,3,108914.17,1,1,1,183572.39,1
2500,15634974,Seppelt,614,France,Female,37,8,75150.34,4,0,1,131766.67,1
2519,15759436,Aksenov,758,France,Female,50,2,95813.76,3,1,1,67944.09,1
2542,15679770,Smith,611,France,Female,61,3,131583.59,4,0,1,66238.23,1
2550,15631240,Dubinina,645,France,Female,36,8,0.0,2,1,1,12096.61,1
2565,15672144,Mao,667,France,Female,38,6,144432.04,1,1,1,73963.17,1
2569,15775905,Moore,612,Germany,Female,47,6,130024.87,1,1,1,45750.21,1
2575,15688691,Lei,665,Germany,Female,51,9,110610.41,2,0,1,1112.76,1
2581,15731790,Boyle,697,Germany,Female,38,6,132591.36,1,1,1,7387.8,1
2671,15760446,Pagnotto,598,France,Female,64,9,0.0,1,0,1,13181.37,1
2721,15806688,Manfrin,726,Spain,Female,56,8,123110.9,3,0,1,130113.78,1
2722,15576824,Kennedy,564,Germany,Female,44,3,111760.4,3,1,1,104722.47,1
2751,15767474,Lorenzo,481,France,Female,57,9,0.0,3,1,1,169719.35,1
2782,15641416,Shaffer,732,Germany,Female,61,9,94867.18,2,1,1,157527.6,1
2901,15668575,Hao,626,Spain,Female,26,8,148610.41,3,0,1,104502.02,1
2940,15591915,Frolov,533,France,Female,39,2,0.0,1,0,1,73669.94,1
2958,15789109,Watson,686,France,Female,41,10,0.0,1,1,1,144272.71,1
2974,15651983,Fang,591,France,Female,56,9,128882.49,1,1,1,196241.94,1
3047,15779862,Lyons,658,Germany,Female,31,3,133003.03,1,0,1,146339.27,1
3051,15699247,Chapman,791,France,Female,44,5,0.0,2,1,1,123977.86,1
3091,15779581,Bottrill,734,Spain,Female,43,3,55853.33,2,0,1,94811.85,1
3106,15794566,Kirsova,678,France,Female,28,4,0.0,2,1,1,144423.17,1
3108,15697424,Ku,597,Spain,Female,30,2,119370.11,1,1,1,182726.22,1
3111,15707596,Chung,546,Germany,Female,74,8,114888.74,2,1,1,66732.63,1
3115,15636023,O'Donnell,619,France,Female,40,10,0.0,1,1,1,147093.84,1
3147,15730688,Yu,548,France,Female,28,8,116755.5,2,1,1,158585.17,1
3149,15810075,Fang,648,France,Female,39,6,130694.89,2,1,1,153955.38,1
3164,15801336,Ch'ang,649,Germany,Female,37,8,114737.26,1,1,1,106655.88,1
3168,15583137,Pope,637,France,Female,48,7,130806.99,2,1,1,132005.85,1
3169,15680752,Horrocks,675,France,Female,49,0,0.0,1,1,1,80496.71,1
3172,15589449,Frye,815,France,Female,56,3,0.0,3,1,1,94248.16,1
3186,15761950,Woronoff,652,Germany,Female,45,9,110827.49,1,1,1,153383.54,1
3200,15678201,Robertson,548,France,Female,46,1,0.0,1,1,1,104469.06,1
3246,15768151,Romano,514,Germany,Female,45,3,109032.23,1,0,1,155407.21,1
3273,15793890,Harriman,728,France,Female,59,4,0.0,1,1,1,163365.85,1
3275,15596984,Pinto,629,France,Female,31,6,0.0,1,1,1,16447.6,1
3281,15715622,To Rot,583,France,Female,57,3,238387.56,1,0,1,147964.99,1
3304,15784320,Lenhardt,632,France,Female,44,3,133793.89,1,1,1,34607.14,1
3315,15628767,Hotchin,608,Spain,Female,63,3,139529.93,2,1,1,175696.16,1
3366,15764431,Chinwenma,671,Spain,Female,34,5,130929.02,4,1,1,28238.25,1
3372,15625175,Palerma,742,Germany,Female,43,6,97067.69,1,0,1,60920.03,1
3373,15643967,Chineze,652,France,Female,37,4,92208.54,1,0,1,197699.8,1
3376,15733234,Moretti,777,France,Female,58,4,0.0,1,1,1,62449.07,1
3377,15721582,Hale,644,Germany,Female,40,4,77270.08,2,1,1,115800.1,1
3378,15628219,Benson,665,Germany,Female,37,3,111911.63,1,1,1,110359.68,1
3441,15745605,Trevisan,722,France,Female,47,2,88011.4,1,1,1,90655.94,1
3474,15627840,Toscano,682,France,Female,42,0,0.0,1,0,1,91981.85,1
3533,15755077,Norton,778,Germany,Female,37,0,105617.73,2,1,1,133699.82,1
3534,15808557,Mancini,695,France,Female,42,5,0.0,1,0,1,72172.13,1
3556,15629094,Fomin,528,France,Female,36,1,156948.41,1,1,1,149912.28,1
3563,15723263,Cocci,495,Germany,Female,34,9,117160.32,1,1,1,116069.24,1
3601,15573599,Adamson,506,France,Female,57,6,0.0,2,0,1,194421.12,1
3627,15634968,Hsueh,789,Germany,Female,37,6,110689.07,1,1,1,71121.04,1
3657,15759284,Yeh,750,France,Female,37,6,0.0,1,1,1,117948.0,1
3660,15664668,Zarate,534,France,Female,42,9,144801.97,1,0,1,12483.39,1
3694,15722246,Omeokachie,742,France,Female,60,4,0.0,1,1,1,13161.66,1
3712,15729489,Hyde,762,Germany,Female,34,8,98592.88,1,0,1,191790.29,1
3716,15640409,Carpenter,817,Germany,Female,46,0,89087.89,1,0,1,87941.85,1
3725,15703541,Wang,772,Germany,Female,51,9,143930.92,1,0,1,46675.51,1
3728,15768367,Nebechukwu,781,France,Female,27,7,186558.55,1,1,1,175071.29,1
3732,15568573,Graham,554,Germany,Female,51,7,105701.91,1,0,1,179797.79,1
3784,15599860,Warner,647,Spain,Female,26,8,109958.15,1,1,1,136592.24,1
3791,15756751,Griffiths,596,Spain,Female,54,0,78126.28,1,1,1,153482.91,1
3798,15669887,Lambert,839,France,Female,51,3,0.0,1,1,1,69101.23,1
3837,15602797,Okwudilichukwu,645,Spain,Female,49,5,110132.55,3,0,1,187689.91,1
3842,15750778,Ponomarev,653,France,Female,60,2,120731.39,4,1,1,138160.11,1
3903,15720305,Power,591,Spain,Female,40,1,86376.29,1,0,1,136767.16,1
3918,15640258,Chou,685,France,Female,50,6,94238.75,2,1,1,50664.07,1
3931,15626008,Miller,622,Germany,Female,52,9,111973.97,1,1,1,162756.29,1
3984,15814092,Wang,626,France,Female,44,2,0.0,1,0,1,173117.22,1
3989,15650442,Hsieh,644,Germany,Female,32,8,141528.88,1,1,1,167087.34,1
3999,15737071,Tang,639,France,Female,60,5,162039.78,1,1,1,84361.72,1
4006,15677052,Ko,589,France,Female,59,2,0.0,2,1,1,126160.24,1
4015,15597914,Evdokimov,641,Germany,Female,51,2,117306.69,4,1,1,26912.72,1
4108,15643865,Lo Duca,601,France,Female,40,3,92055.36,1,0,1,164652.02,1
4196,15747168,Sanders,626,Germany,Female,47,2,103108.8,1,0,1,166475.44,1
4216,15574213,Wilson,789,France,Female,53,1,158271.74,1,1,1,5036.39,1
4219,15782418,Ku,589,Germany,Female,19,9,83495.11,1,1,1,143022.31,1
4244,15622518,Stephenson,768,France,Female,26,5,51116.26,1,1,1,70454.79,1
4275,15690021,Martin,502,Germany,Female,42,0,132002.7,1,0,1,28204.98,1
4281,15740527,Lai,766,Germany,Female,62,7,142724.48,1,0,1,5893.23,1
4296,15616454,Davidson,476,Germany,Female,34,8,111905.43,1,0,1,197221.81,1
4336,15810460,Fanucci,708,Spain,Female,64,5,0.0,3,0,1,112520.07,1
4372,15714391,Lai,563,France,Female,35,2,183572.84,1,1,1,66006.75,1
4391,15674328,Moreno,670,France,Female,40,3,47364.45,1,1,1,148579.43,1
4401,15567063,Manna,766,Germany,Female,34,6,106434.94,1,0,1,137995.66,1
4448,15716381,Greece,666,Germany,Female,50,7,109062.28,1,1,1,140136.1,1
4463,15676937,Nicholls,635,Spain,Female,32,8,0.0,2,1,1,19367.98,1
4472,15642824,Onyekaozulu,826,Spain,Female,56,8,174506.1,2,0,1,161802.82,1
4517,15812210,Yashina,497,Germany,Female,32,8,111537.23,4,1,1,9497.99,1
4530,15570087,Parry-Okeden,664,France,Female,44,8,142989.69,1,1,1,115452.51,1
4544,15692929,Ikechukwu,791,Germany,Female,42,10,113657.41,2,0,1,139946.68,1
4549,15673372,Stevenson,635,France,Female,58,1,0.0,1,1,1,58907.08,1
4607,15784958,Allan,797,France,Female,55,10,0.0,4,1,1,49418.87,1
4620,15622532,Izmailova,708,France,Female,47,0,126589.12,2,0,1,132730.07,1
4654,15579617,Sinclair,489,France,Female,51,3,0.0,2,0,1,174098.28,1
4672,15808674,Ejikemeifeuwa,616,Germany,Female,45,6,128352.59,3,1,1,144000.59,1
4678,15791780,Ts'ao,706,Germany,Female,48,10,104478.12,3,0,1,158248.71,1
4730,15788556,Trouette,683,France,Female,42,4,148283.94,1,1,1,44692.63,1
4735,15591740,Fletcher,590,France,Female,54,4,0.0,2,1,1,93820.49,1
4745,15582849,McIntosh,757,France,Female,51,1,0.0,1,1,1,22835.13,1
4749,15759067,Bromby,537,Germany,Female,37,7,158411.95,4,1,1,117690.58,1
4769,15698528,Napolitani,599,Spain,Female,31,3,0.0,1,1,1,130086.47,1
4823,15805704,Murphy,745,France,Female,32,2,0.0,4,0,1,179705.13,1
4842,15668270,Thompson,587,Germany,Female,44,5,125584.17,2,1,1,41852.24,1
4890,15693205,Peng,691,Germany,Female,41,8,109153.96,3,1,1,148848.76,1
4900,15696852,Hsu,803,France,Female,32,9,192122.84,1,1,1,54277.45,1
4914,15733447,Gay,562,France,Female,51,1,124662.54,1,1,1,65390.46,1
4947,15644692,Bibb,546,France,Female,47,8,0.0,1,1,1,66408.01,1
4975,15744942,Steele,638,Spain,Female,55,2,155828.22,1,0,1,108987.25,1
4995,15585580,Chang,796,Germany,Female,52,9,167194.36,1,1,1,62808.93,1
5008,15784761,Ballard,554,Spain,Female,46,7,87603.35,3,0,1,96929.24,1
5020,15584113,Pratt,823,Germany,Female,53,4,124954.94,1,0,1,131259.6,1
5021,15669589,Page,491,Germany,Female,68,1,95039.12,1,0,1,116471.14,1
5025,15720583,Finch,745,Germany,Female,44,0,119638.21,1,1,1,34265.08,1
5032,15680517,Sal,769,Germany,Female,34,7,137239.17,1,1,1,71379.92,1
5034,15690743,Shao,536,France,Female,61,8,65190.29,1,1,1,64308.49,1
5068,15602282,Kao,587,Germany,Female,45,8,134980.74,1,1,1,123309.57,1
5094,15787255,Manfrin,650,Germany,Female,55,2,140891.46,3,1,1,179834.45,1
5104,15808526,Cartwright,783,Germany,Female,58,3,127539.3,1,1,1,96590.39,1
5128,15644796,Dyer,821,Spain,Female,38,8,0.0,2,0,1,126241.4,1
5178,15588449,Chuang,591,Spain,Female,27,5,107812.67,1,0,1,162501.83,1
5183,15613102,Ogochukwu,670,France,Female,31,2,57530.06,1,1,1,181893.31,1
5188,15682421,Talbot,683,France,Female,30,2,0.0,2,0,1,100496.84,1
5215,15709474,Macnamara,740,Germany,Female,57,3,113386.36,2,1,1,65121.63,1
5234,15591286,Simmons,731,Germany,Female,49,4,88826.07,1,1,1,33759.41,1
5236,15608528,Munro,645,France,Female,68,9,0.0,4,1,1,176353.87,1
5243,15662751,Piazza,655,Germany,Female,40,0,81954.6,1,1,1,198798.44,1
5286,15732643,Pike,386,Spain,Female,53,1,131955.07,1,1,1,62514.65,1
5297,15702462,Fiorentini,619,Spain,Female,44,6,52831.13,1,1,1,112649.22,1
5307,15749638,Kaodilinakachukwu,605,France,Female,51,9,104760.82,1,1,1,165574.54,1
5326,15599126,Russell,529,France,Female,43,0,123815.86,1,1,1,78463.99,1
5327,15650575,Payne,720,Spain,Female,59,6,0.0,2,1,1,160849.43,1
5337,15700460,Allnutt,530,France,Female,55,4,120905.03,1,0,1,123475.88,1
5340,15733966,Johnstone,496,Germany,Female,55,4,125292.53,1,1,1,31532.96,1
5351,15647965,Genovese,477,France,Female,57,9,114023.64,2,1,1,71167.17,1
5386,15681410,Korff,813,Germany,Female,36,6,98088.09,1,0,1,26687.22,1
5420,15594456,K?,740,Spain,Female,56,4,99097.33,1,1,1,85016.64,1
5449,15718912,Hsueh,608,Germany,Female,44,5,126147.84,1,0,1,132424.69,1
5482,15606397,Cameron,577,Germany,Female,44,1,152086.15,1,0,1,44719.5,1
5492,15639278,Chinomso,580,Germany,Female,36,6,145387.32,2,1,1,169963.2,1
5543,15664897,Bryant,682,France,Female,35,2,181166.44,1,1,1,63737.19,1
5562,15583073,Martin,771,Spain,Female,56,2,0.0,1,1,1,25222.6,1
5600,15635870,She,579,Germany,Female,50,5,117721.02,1,0,1,192146.63,1
5644,15782096,Volkova,616,Spain,Female,36,6,0.0,1,1,1,12916.32,1
5686,15811565,Cocci,705,Spain,Female,47,3,63488.7,1,0,1,28640.92,1
5792,15730044,Greco,809,Germany,Female,42,6,64497.94,3,0,1,182436.81,1
5800,15649853,Craig,625,France,Female,45,3,0.0,1,1,1,184474.15,1
5802,15659800,Teng,584,Spain,Female,50,1,0.0,1,0,1,152567.75,1
5826,15753888,Johnston,607,Spain,Female,62,8,108004.64,1,1,1,23386.77,1
5832,15771270,North,635,France,Female,27,8,127471.56,1,1,1,152916.05,1
5867,15600392,Amaechi,735,France,Female,53,8,123845.36,2,0,1,170454.93,1
5889,15804797,Gilleland,443,France,Female,54,3,138547.97,1,1,1,70196.23,1
5904,15677317,Ankudinova,570,France,Female,29,4,153040.03,1,1,1,131363.57,1
5937,15773723,Duncan,588,Spain,Female,22,9,67178.19,1,1,1,163534.75,1
5941,15791958,Mazzi,849,France,Female,41,6,0.0,2,1,1,169203.51,1
5950,15714575,Batt,742,Germany,Female,44,8,107926.02,1,0,1,17375.27,1
5956,15649024,Trujillo,748,France,Female,39,9,132865.56,1,1,1,59636.43,1
6001,15658577,Massie,629,France,Female,37,10,99546.25,3,0,1,25136.95,1
6012,15783007,Parker,520,Germany,Female,45,1,123086.39,1,1,1,41042.4,1
6024,15612139,Fu,786,France,Female,33,0,83036.05,1,0,1,154990.58,1
6029,15673439,Sun,646,Spain,Female,50,5,142644.64,2,1,1,142208.5,1
6030,15669011,Bocharova,659,France,Female,44,9,23503.31,1,0,1,169862.01,1
6055,15773013,Uvarov,633,France,Female,47,0,0.0,1,1,1,6342.84,1
6066,15674720,Smith,691,Germany,Female,37,7,123067.63,1,1,1,98162.44,1
6110,15710105,Stirling,581,Germany,Female,26,3,105099.45,1,1,1,184520.0,1
6160,15627995,Angelo,756,Germany,Female,26,5,155143.52,1,0,1,135034.57,1
6166,15801942,Chu,619,Spain,Female,41,8,0.0,3,1,1,79866.73,1
6189,15609558,McDonald,835,Germany,Female,47,5,108289.28,2,1,1,45859.55,1
6254,15675337,Forbes,395,Germany,Female,34,5,106011.59,1,1,1,17376.57,1
6273,15611331,Niu,511,France,Female,46,1,0.0,1,1,1,115779.48,1
6299,15755241,Rahman,714,France,Female,52,2,0.0,1,0,1,144045.08,1
6315,15790810,Han,844,France,Female,41,10,76319.64,1,1,1,141175.18,1
6325,15746012,Chibugo,729,Spain,Female,28,0,0.0,2,1,1,31165.06,1
6355,15566312,Jolly,660,Spain,Female,42,5,0.0,3,1,1,189016.24,1
6387,15584090,Jen,621,Spain,Female,40,7,0.0,2,0,1,131283.6,1
6413,15598982,Klein,602,Germany,Female,53,5,98268.84,1,0,1,45038.29,1
6441,15772559,Burrows,790,France,Female,47,10,148636.21,1,0,1,16119.96,1
6465,15591512,Whittaker,564,Germany,Female,33,2,115761.51,1,0,1,112350.21,1
6468,15641782,Humphries,540,France,Female,31,7,0.0,1,0,1,183051.6,1
6512,15720636,McGregor,628,France,Female,50,4,143054.56,1,0,1,109608.81,1
6525,15743293,Waters,651,Germany,Female,35,1,163700.78,3,1,1,29583.48,1
6551,15617331,Sergeyeva,637,Germany,Female,39,3,109698.41,1,1,1,88391.29,1
6557,15612207,Hill,840,Germany,Female,51,1,87779.83,1,0,1,36687.11,1
6565,15737104,Lawson,652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1
6582,15598744,Ch'ang,576,Germany,Female,71,6,140273.47,1,1,1,193135.25,1
6601,15697360,Yudina,505,France,Female,36,2,79951.9,1,0,1,174123.16,1
6602,15655213,Udinese,591,Germany,Female,51,8,132508.3,1,1,1,161304.68,1
6628,15746199,Eluemuno,558,France,Female,41,6,0.0,1,1,1,143585.29,1
6710,15587647,Browne,850,Germany,Female,66,0,127120.62,1,0,1,118929.64,1
6714,15666711,Ukaegbulam,586,France,Female,46,0,0.0,3,0,1,131553.82,1
6718,15586674,Shaw,663,Spain,Female,58,5,216109.88,1,0,1,74176.71,1
6737,15771299,Nnachetam,707,France,Female,57,1,92053.0,1,1,1,164064.44,1
6752,15735636,Toscano,604,France,Female,53,2,121389.78,1,1,1,48201.64,1
6757,15659567,Ch'iu,473,France,Female,39,9,117103.26,2,1,1,85937.52,1
6767,15593510,Capon,638,Germany,Female,33,5,129335.65,1,1,1,56585.2,1
6775,15569432,Macleod,656,France,Female,48,9,0.0,2,1,1,85240.61,1
6822,15704209,Noble,802,France,Female,39,7,120145.96,2,0,1,59497.01,1
6824,15708265,Chibugo,581,Spain,Female,24,10,159203.71,1,1,1,102517.83,1
6858,15629299,Yang,546,Germany,Female,52,1,106074.89,1,1,1,23548.45,1
6865,15797381,DeRose,593,Germany,Female,48,3,133903.12,2,1,1,85902.39,1
6870,15654457,Cross,685,Spain,Female,30,2,0.0,3,1,1,172576.43,1
6876,15665283,Brookes,610,France,Female,57,7,72092.95,4,0,1,113228.82,1
6898,15650488,Bromley,492,France,Female,48,6,127253.98,1,1,1,92144.09,1
6914,15784180,Ku,564,France,Female,36,7,206329.65,1,1,1,46632.87,1
6949,15803750,Ball,750,Spain,Female,33,3,161801.47,1,0,1,153288.97,1
6965,15569249,Howarth,576,France,Female,55,6,44582.07,3,0,1,67539.85,1
7059,15671769,Zikoranachidimma,624,France,Female,71,4,170252.05,3,1,1,73679.59,1
7069,15730793,Russell,699,Germany,Female,54,3,111009.32,1,1,1,155905.79,1
7104,15815040,Ma,552,Germany,Female,42,8,103362.14,1,0,1,186869.58,1
7139,15809837,Kent,430,Germany,Female,66,6,135392.31,2,1,1,172852.06,1
7145,15577515,Sung,554,Germany,Female,55,0,108477.27,1,0,1,140003.0,1
7166,15709252,Fuller,616,Germany,Female,28,10,105173.99,1,0,1,29835.37,1
7202,15664615,Nnachetam,689,Germany,Female,30,5,136650.89,1,1,1,41865.72,1
7229,15707602,Macleod,539,France,Female,47,2,127286.04,2,1,1,166929.43,1
7248,15663194,Voronova,582,Germany,Female,40,3,110150.43,1,1,1,191757.65,1
7258,15648681,Voronoff,747,France,Female,47,5,139914.6,4,0,1,129964.56,1
7309,15618703,White,663,Spain,Female,53,6,150200.23,1,0,1,151317.27,1
7311,15740487,Ross,627,France,Female,41,6,0.0,3,1,1,138700.75,1
7339,15796111,Smith,708,Germany,Female,54,8,145151.4,1,0,1,125311.17,1
7340,15670646,Moore,499,Spain,Female,42,0,147187.84,1,1,1,14868.94,1
7359,15797767,Ikedinachukwu,600,France,Female,49,6,0.0,1,0,1,148087.88,1
7366,15593178,Graham,568,Spain,Female,36,10,153610.61,1,1,1,54083.8,1
7375,15696287,Converse,682,Germany,Female,38,1,116520.28,1,1,1,49833.5,1
7382,15573077,Nwora,620,Germany,Female,25,8,141825.88,1,1,1,73857.94,1
7399,15577771,Akabueze,453,Germany,Female,40,1,111524.49,1,1,1,120373.84,1
7434,15671293,Marcus,779,Germany,Female,37,2,128389.63,1,1,1,6589.16,1
7454,15702571,Wright,778,Germany,Female,35,1,151958.19,3,1,1,131238.37,1
7505,15587038,Ogochukwu,654,Spain,Female,32,2,0.0,1,1,1,51972.92,1
7507,15700300,Okoli,674,Germany,Female,44,4,131593.85,1,0,1,171345.02,1
7586,15580579,Trevisani,490,France,Female,40,1,0.0,1,1,1,49594.19,1
7591,15568819,Chiganu,619,Germany,Female,42,8,132796.04,3,1,1,191821.35,1
7697,15679453,Hung,614,Germany,Female,39,8,125997.22,1,1,1,128049.34,1
7706,15647306,Gibbs,777,France,Female,29,9,131240.61,1,1,1,163746.09,1
7741,15725906,Hankinson,665,Spain,Female,51,8,0.0,1,1,1,38928.48,1
7760,15806389,Walton,549,Germany,Female,55,1,137592.31,2,0,1,116548.02,1
7842,15789563,Fiorentino,706,Germany,Female,46,7,111288.18,1,1,1,149170.25,1
